Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N150L480_19.cnf as 
{
( !p32 v p57 v !p72 ),
( !p24 v !p65 v !p137 ),
( p1 v p88 v !p114 ),
( p10 v !p90 v p137 ),
( p4 v p55 v p126 ),
( p22 v !p78 v !p134 ),
( !p25 v p63 v !p81 ),
( p42 v !p141 v !p143 ),
( !p20 v p40 v !p133 ),
( p87 v !p125 v p129 ),
( !p22 v p134 v !p136 ),
( p42 v p77 v !p140 ),
( p91 v !p98 v p103 ),
( p30 v !p88 v p97 ),
( p0 v p17 v !p32 ),
( !p82 v !p121 v !p130 ),
( !p1 v p12 v p33 ),
( p60 v p97 v p112 ),
( p49 v !p73 v p129 ),
( p46 v !p104 v p146 ),
( p85 v p121 v !p131 ),
( !p30 v !p76 v p126 ),
( p48 v p105 v p140 ),
( p4 v p56 v p141 ),
( p65 v p90 v p126 ),
( !p16 v !p21 v !p106 ),
( p15 v p95 v !p100 ),
( !p24 v p36 v p62 ),
( p41 v p45 v !p99 ),
( p19 v p30 v p138 ),
( p107 v p134 v !p140 ),
( p61 v p94 v p148 ),
( !p2 v p58 v p148 ),
( !p24 v p68 v !p126 ),
( p0 v p50 v !p149 ),
( p40 v !p79 v !p116 ),
( !p45 v !p95 v p116 ),
( p42 v !p79 v !p82 ),
( !p85 v p88 v p148 ),
( p21 v !p58 v !p60 ),
( p69 v p87 v !p136 ),
( !p52 v p85 v !p99 ),
( !p23 v !p32 v !p134 ),
( p39 v !p92 v !p113 ),
( p6 v !p40 v !p94 ),
( p1 v p66 v !p80 ),
( !p39 v p78 v !p147 ),
( !p8 v p78 v !p143 ),
( !p119 v !p124 v !p131 ),
( !p52 v !p90 v !p146 ),
( p48 v !p69 v !p81 ),
( !p14 v !p37 v p92 ),
( p60 v !p96 v !p99 ),
( p31 v !p126 v p147 ),
( p1 v p68 v p86 ),
( !p50 v p124 v !p140 ),
( p6 v !p63 v p93 ),
( !p6 v !p31 v !p122 ),
( !p29 v !p70 v p101 ),
( !p23 v !p68 v !p70 ),
( p72 v !p78 v p107 ),
( !p98 v p130 v p139 ),
( p32 v !p89 v p104 ),
( !p41 v p95 v !p112 ),
( p25 v !p100 v p125 ),
( p103 v !p112 v !p138 ),
( p11 v p42 v p134 ),
( !p1 v p15 v p52 ),
( p62 v p111 v !p148 ),
( !p19 v p36 v p59 ),
( p62 v !p76 v p132 ),
( p7 v p37 v p49 ),
( !p27 v p52 v p115 ),
( !p57 v !p113 v !p119 ),
( p97 v p108 v !p143 ),
( !p6 v p25 v !p130 ),
( p19 v !p94 v !p146 ),
( p30 v !p37 v !p44 ),
( p5 v p29 v !p114 ),
( !p44 v !p46 v !p136 ),
( !p24 v p82 v p90 ),
( !p39 v p44 v p109 ),
( p42 v p97 v p136 ),
( p12 v p18 v p146 ),
( p32 v !p97 v !p136 ),
( !p63 v !p81 v p105 ),
( p50 v !p84 v !p104 ),
( p86 v !p92 v p101 ),
( !p95 v p114 v !p141 ),
( !p29 v !p76 v p104 ),
( !p0 v !p1 v p87 ),
( !p33 v p124 v p145 ),
( !p14 v !p18 v !p92 ),
( p62 v !p76 v !p143 ),
( !p16 v p95 v !p120 ),
( p42 v !p52 v !p89 ),
( p43 v p97 v p110 ),
( p6 v p29 v !p125 ),
( p13 v !p38 v !p130 ),
( !p68 v !p87 v !p89 ),
( !p17 v !p71 v !p147 ),
( p100 v p135 v !p136 ),
( p41 v !p104 v p133 ),
( p41 v p79 v !p84 ),
( !p13 v p46 v !p99 ),
( !p6 v !p31 v !p117 ),
( !p27 v !p80 v p135 ),
( p66 v !p94 v !p100 ),
( !p37 v p83 v p93 ),
( !p74 v p86 v p139 ),
( p15 v p33 v p92 ),
( !p74 v !p87 v !p118 ),
( p20 v p101 v p138 ),
( p100 v !p103 v p105 ),
( p1 v !p77 v p119 ),
( p66 v p90 v !p93 ),
( p76 v p83 v p107 ),
( !p16 v !p83 v !p117 ),
( !p90 v !p108 v !p126 ),
( !p17 v !p79 v !p106 ),
( p35 v !p62 v p143 ),
( p4 v p80 v !p122 ),
( !p5 v !p75 v !p128 ),
( !p60 v !p92 v p149 ),
( p7 v p29 v p80 ),
( p41 v !p63 v !p86 ),
( !p6 v p58 v !p135 ),
( p2 v !p14 v !p128 ),
( !p26 v p32 v !p46 ),
