Parsed passed CNF file formulas/random_3sat/N150L600_97.cnf as 
{
( !p26 v p30 v !p36 ),
( p1 v !p36 v !p147 ),
( p82 v !p109 v p134 ),
( p0 v !p114 v !p128 ),
( p1 v !p20 v !p106 ),
( !p11 v p16 v !p74 ),
( p18 v !p48 v !p135 ),
( !p20 v p58 v p102 ),
( !p39 v !p46 v !p102 ),
( p35 v !p43 v !p132 ),
( !p23 v p54 v !p133 ),
( p70 v !p107 v p109 ),
( !p1 v p82 v p109 ),
( !p100 v p146 v p147 ),
( p14 v p105 v !p138 ),
( !p5 v p30 v !p40 ),
( p98 v p126 v p132 ),
( p62 v !p88 v p125 ),
( !p67 v p74 v !p117 ),
( !p32 v !p44 v !p88 ),
( !p82 v !p132 v p143 ),
( !p93 v p94 v !p114 ),
( !p70 v !p107 v p131 ),
( p63 v p106 v !p122 ),
( !p63 v p101 v p118 ),
( p85 v p96 v !p109 ),
( p35 v !p49 v !p120 ),
( !p25 v !p31 v !p48 ),
( p43 v p108 v !p135 ),
( !p33 v !p91 v !p133 ),
( p81 v p95 v !p116 ),
( !p51 v p100 v p109 ),
( !p75 v p106 v !p132 ),
( !p39 v p54 v p141 ),
( !p4 v !p50 v p93 ),
( !p19 v p30 v p80 ),
( !p14 v !p22 v !p80 ),
( p80 v !p84 v !p125 ),
( p19 v p33 v !p140 ),
( !p14 v !p38 v !p82 ),
( !p39 v p65 v p147 ),
( p89 v !p102 v !p146 ),
( p8 v p26 v p69 ),
( p49 v p85 v !p86 ),
( p8 v !p75 v p125 ),
( p6 v !p49 v p102 ),
( p67 v !p89 v p105 ),
( p4 v p138 v !p140 ),
( p26 v p87 v !p97 ),
( !p33 v p115 v p138 ),
( !p28 v p77 v p106 ),
( !p22 v !p74 v !p110 ),
( p18 v p20 v p23 ),
( p19 v p53 v !p75 ),
( !p22 v !p78 v !p97 ),
( p56 v p82 v p113 ),
( !p2 v p16 v p148 ),
( !p39 v p66 v !p136 ),
( p68 v !p107 v !p132 ),
( p9 v !p42 v p125 ),
( !p34 v p47 v !p104 ),
( !p67 v p71 v p149 ),
( !p104 v !p109 v !p129 ),
( !p4 v !p99 v !p125 ),
( p21 v p33 v !p58 ),
( p27 v !p58 v p73 ),
( p60 v p79 v !p124 ),
( !p72 v !p117 v p143 ),
( !p2 v p43 v p96 ),
( !p83 v p104 v p112 ),
( p0 v p96 v !p116 ),
( !p21 v p99 v p139 ),
( !p20 v !p23 v !p112 ),
( p0 v !p60 v !p101 ),
( p30 v !p71 v !p129 ),
( p11 v p79 v !p109 ),
( !p28 v p86 v !p91 ),
( !p20 v p72 v !p76 ),
( !p34 v !p50 v !p104 ),
( p3 v !p10 v p88 ),
( p58 v p75 v p131 ),
( !p37 v p98 v p127 ),
( !p34 v p57 v p102 ),
( !p80 v !p100 v p124 ),
( p7 v !p122 v p143 ),
( !p21 v p40 v p66 ),
( !p48 v p101 v !p146 ),
( !p17 v p23 v p50 ),
( !p64 v !p70 v !p122 ),
( !p54 v !p81 v !p148 ),
( !p1 v p18 v !p39 ),
( !p18 v !p72 v p114 ),
( !p52 v !p69 v !p113 ),
( !p75 v p105 v p120 ),
( !p14 v p35 v !p43 ),
( p23 v !p101 v !p141 ),
( !p87 v p94 v p98 ),
( p4 v !p45 v !p48 ),
( !p31 v p77 v p96 ),
( p17 v !p56 v !p126 ),
( p56 v !p80 v p88 ),
( !p58 v p114 v !p135 ),
( p56 v !p62 v !p84 ),
( p2 v !p126 v !p129 ),
( !p31 v !p39 v p57 ),
( p55 v !p98 v !p127 ),
( p37 v !p72 v p97 ),
( !p6 v !p103 v p132 ),
( p110 v !p121 v p131 ),
( !p45 v !p82 v !p107 ),
( !p10 v p87 v !p96 ),
( !p20 v !p21 v p96 ),
( p69 v !p76 v !p133 ),
( !p19 v p132 v !p133 ),
( !p56 v !p63 v !p135 ),
( p79 v !p103 v p141 ),
( p31 v !p43 v !p105 ),
( p35 v !p106 v p139 ),
( !p21 v !p48 v p114 ),
( !p98 v p103 v !p143 ),
( !p28 v !p33 v !p52 ),
( !p3 v p29 v p42 ),
( p3 v p99 v !p105 ),
( p1 v p19 v p35 ),
( !p70 v p93 v !p146 ),
( p26 v !p45 v p146 ),
( p4 v !p103 v !p131 ),
( p92 v !p137 v p147 ),
( !p1 v !p42 v !p45 ),
( p93 v p95 v !p139 ),
( p0 v p27 v !p79 ),
( p79 v p127 v !p146 ),
( !p35 v p63 v !p149 ),
( !p70 v !p85 v !p122 ),
( p36 v p37 v !p72 ),
( p11 v p107 v p135 ),
( p100 v p124 v !p126 ),
( p35 v p53 v p140 ),
( p96 v !p103 v p125 ),
( !p96 v p100 v !p117 ),
( p81 v p105 v !p122 ),
( !p52 v p76 v !p96 ),
( p22 v p62 v p134 ),
( !p2 v !p49 v !p58 ),
( p8 v !p22 v !p123 ),
( p44 v !p92 v p97 ),
( p43 v !p57 v p91 ),
( p8 v p16 v p24 ),
( p19 v !p22 v !p114 ),
( p71 v p76 v p149 ),
( !p81 v p114 v !p149 ),
( !p70 v !p74 v p125 ),
( !p52 v !p62 v p76 ),
( !p4 v p105 v !p125 ),
( !p31 v !p51 v p106 ),
( p10 v !p11 v !p62 ),
( p8 v !p20 v p40 ),
( p16 v !p87 v !p118 ),
( !p65 v p125 v !p135 ),
( !p60 v !p129 v p143 ),
( !p51 v p70 v !p93 ),
( p110 v p127 v !p130 ),
( !p11 v p44 v !p83 ),
( !p80 v p119 v !p124 ),
( !p32 v p60 v p121 ),
( p6 v p112 v p139 ),
( !p84 v !p89 v p93 ),
( !p3 v p74 v !p85 ),
( !p17 v p61 v p69 ),
( p25 v p40 v p117 ),
( !p47 v !p89 v p137 ),
( !p5 v p16 v !p37 ),
( p26 v !p39 v !p93 ),
( !p6 v !p37 v p141 ),
( p24 v !p37 v !p145 ),
( !p25 v p34 v p148 ),
( p80 v p101 v !p125 ),
( p66 v p109 v !p147 ),
( !p11 v p73 v !p140 ),
( !p7 v !p86 v !p91 ),
( p50 v !p58 v !p101 ),
( !p46 v p115 v p117 ),
( p8 v !p12 v !p109 ),
( p2 v p91 v !p137 ),
( !p78 v p83 v !p98 ),
( p24 v p119 v !p128 ),
( p18 v !p34 v !p85 ),
( p11 v !p30 v !p81 ),
( !p61 v p77 v !p81 ),
( p16 v p71 v p90 ),
( !p50 v !p80 v p140 ),
( p2 v p92 v !p137 ),
( p7 v !p88 v !p90 ),
( !p21 v !p79 v p147 ),
( !p8 v p39 v !p60 ),
( p12 v p80 v !p91 ),
( !p51 v !p78 v p116 ),
( !p35 v !p47 v p86 ),
( p10 v p44 v !p124 ),
( !p0 v p29 v p49 ),
( !p28 v p77 v !p144 ),
( p64 v p110 v !p119 ),
( p11 v !p25 v !p71 ),
( p61 v p85 v !p96 ),
( p30 v p83 v p94 ),
( !p47 v !p78 v p89 ),
( !p22 v !p35 v p47 ),
( !p6 v p104 v !p119 ),
( p2 v p3 v p19 ),
( p14 v !p108 v p145 ),
( !p7 v !p48 v !p137 ),
( !p19 v p59 v p146 ),
( p23 v !p109 v !p116 ),
( p54 v !p94 v !p144 ),
( p31 v !p80 v p112 ),
( p2 v !p74 v !p120 ),
( p56 v p113 v !p121 ),
( p20 v p77 v !p91 ),
( !p20 v !p34 v p126 ),
( !p22 v !p66 v p111 ),
( !p25 v p54 v p109 ),
( !p31 v !p39 v !p57 ),
( !p35 v !p59 v p64 ),
( p66 v !p97 v p127 ),
( !p10 v !p70 v p127 ),
( p2 v !p25 v p83 ),
( !p14 v !p97 v p110 ),
( !p32 v p42 v p149 ),
( !p49 v !p59 v p108 ),
( p45 v p83 v p120 ),
( !p49 v p65 v !p123 ),
( !p105 v p111 v !p112 ),
( p32 v p112 v !p119 ),
( !p60 v p105 v p149 ),
( !p9 v !p69 v !p108 ),
( p9 v !p51 v !p69 ),
( p38 v !p80 v p104 ),
( p82 v p130 v p138 ),
( p106 v p109 v p130 ),
( p4 v p88 v !p130 ),
( !p10 v !p16 v !p124 ),
( p24 v !p98 v p141 ),
( !p47 v p60 v !p119 ),
( !p37 v !p70 v p144 ),
( p10 v !p95 v !p112 ),
( p100 v p101 v p108 ),
( !p69 v !p81 v p118 ),
( p20 v !p81 v p113 ),
( p4 v p50 v !p135 ),
( p10 v p108 v !p141 ),
( !p12 v !p96 v p140 ),
( !p41 v !p79 v !p87 ),
( p30 v p55 v !p65 ),
( !p46 v p69 v p108 ),
( p8 v !p36 v p63 ),
( !p16 v p22 v !p108 ),
( p7 v p44 v !p93 ),
( p88 v p103 v p141 ),
( !p21 v p47 v !p131 ),
( p12 v !p80 v !p126 ),
( p63 v !p83 v p103 ),
( p8 v p53 v p122 ),
( p20 v p29 v p149 ),
( p21 v p48 v !p49 ),
( p7 v p59 v !p143 ),
( p68 v p73 v !p133 ),
( !p3 v !p9 v p55 ),
( p19 v !p50 v !p63 ),
( !p57 v !p60 v !p118 ),
( p68 v p105 v !p110 ),
( !p1 v !p15 v !p66 ),
( p7 v p57 v p100 ),
( p62 v !p68 v !p125 ),
( p65 v p81 v !p133 ),
( p93 v p106 v !p111 ),
( !p54 v !p111 v p114 ),
( p58 v !p121 v !p131 ),
( !p16 v p52 v !p73 ),
( !p15 v !p34 v !p69 ),
( p59 v !p122 v p137 ),
( !p14 v !p36 v !p88 ),
( !p57 v !p97 v !p129 ),
( p5 v p72 v !p136 ),
( !p1 v !p62 v !p86 ),
( p27 v !p107 v p121 ),
( !p25 v p56 v !p121 ),
( p49 v p92 v !p100 ),
( !p13 v p96 v p127 ),
( p2 v p58 v p75 ),
( p88 v !p113 v p135 ),
( !p8 v p58 v p134 ),
( !p43 v p142 v !p148 ),
( p53 v p91 v !p122 ),
( !p86 v p97 v !p113 ),
( p62 v !p93 v p108 ),
( !p2 v !p3 v p23 ),
( !p39 v !p107 v p145 ),
( p17 v !p91 v p148 ),
( p6 v p35 v !p142 ),
( !p52 v p64 v p84 ),
( p5 v p10 v p134 ),
( p4 v p14 v !p107 ),
( !p31 v p48 v !p127 ),
( !p70 v p109 v !p148 ),
( !p6 v !p85 v !p110 ),
( !p20 v !p42 v p145 ),
( p11 v p35 v p76 ),
( !p41 v !p81 v !p83 ),
( p42 v !p134 v !p146 ),
( p114 v p127 v !p148 ),
( !p42 v !p105 v !p142 ),
( p24 v p48 v p72 ),
( p54 v !p76 v !p111 ),
( p27 v !p75 v p99 ),
( p8 v !p28 v p131 ),
( !p76 v !p79 v p138 ),
( !p80 v p86 v p113 ),
( !p25 v p142 v !p149 ),
( !p119 v !p140 v !p141 ),
( p42 v !p110 v !p130 ),
( p19 v !p96 v p143 ),
( !p18 v p102 v p132 ),
( p42 v !p95 v !p132 ),
( p24 v p88 v p125 ),
( p39 v !p42 v p121 ),
( p1 v p24 v p84 ),
( p50 v p53 v !p73 ),
( p75 v !p118 v p147 ),
( p50 v !p51 v p125 ),
( p7 v p89 v !p104 ),
( p61 v p127 v p132 ),
( !p40 v p52 v !p95 ),
( p43 v !p54 v !p115 ),
