Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N150L840_62.cnf as 
{
( !p41 v p42 v !p49 ),
( !p40 v p136 v p143 ),
( !p75 v p91 v !p123 ),
( p42 v !p50 v !p112 ),
( !p54 v !p80 v p121 ),
( p35 v !p102 v p146 ),
( !p15 v p98 v !p103 ),
( !p108 v !p122 v p146 ),
( p30 v p47 v p106 ),
( !p8 v p90 v p148 ),
( !p29 v p73 v p77 ),
( !p9 v p85 v p141 ),
( p34 v !p133 v !p141 ),
( !p22 v !p123 v p134 ),
( !p45 v p136 v p139 ),
( p62 v !p83 v p135 ),
( !p10 v !p106 v !p117 ),
( p3 v !p9 v p16 ),
( !p88 v p97 v p103 ),
( p42 v !p90 v !p102 ),
( !p18 v p19 v !p75 ),
( !p29 v !p98 v p132 ),
( !p89 v p102 v !p131 ),
( p43 v p77 v !p88 ),
( !p33 v !p47 v !p143 ),
( !p37 v !p45 v !p59 ),
( !p37 v !p50 v !p97 ),
( p55 v p93 v !p98 ),
( p54 v !p96 v p123 ),
( !p92 v p97 v !p111 ),
( !p25 v p60 v p109 ),
( !p20 v p133 v !p148 ),
( !p16 v !p60 v p92 ),
( !p92 v !p118 v !p125 ),
( p102 v p125 v p137 ),
( p48 v p93 v !p136 ),
( p71 v !p101 v p119 ),
( p30 v p82 v !p106 ),
( !p45 v !p91 v p121 ),
( p27 v p34 v p118 ),
( !p105 v p107 v p132 ),
( !p21 v !p83 v !p96 ),
( !p46 v !p67 v p128 ),
( p7 v p31 v p46 ),
( p36 v !p86 v !p97 ),
( p35 v !p78 v p87 ),
( !p80 v p108 v !p127 ),
( !p5 v !p42 v p50 ),
( p0 v p43 v p139 ),
( !p52 v p93 v !p104 ),
( !p78 v p129 v p132 ),
( p46 v p136 v !p138 ),
( p43 v !p76 v p140 ),
( !p11 v !p76 v !p101 ),
( !p17 v p129 v !p145 ),
( !p62 v !p83 v p106 ),
( !p39 v !p57 v p69 ),
( p59 v p113 v !p133 ),
( !p31 v p33 v !p115 ),
( p48 v p57 v !p111 ),
( !p62 v p109 v p110 ),
( p41 v p85 v !p118 ),
( !p3 v !p131 v !p140 ),
( p30 v p41 v p100 ),
( !p43 v !p75 v !p143 ),
( !p28 v p40 v !p74 ),
( p4 v !p98 v !p117 ),
( p55 v p118 v !p136 ),
( !p12 v !p38 v p100 ),
( !p37 v p84 v p99 ),
( p19 v p62 v !p103 ),
( p0 v !p22 v p48 ),
( p14 v p24 v p80 ),
( !p57 v p129 v !p146 ),
( p27 v p124 v !p128 ),
( !p11 v !p109 v !p120 ),
( !p25 v !p57 v !p66 ),
( p75 v p92 v p126 ),
( !p19 v !p75 v !p104 ),
( !p25 v !p48 v p133 ),
( !p36 v p76 v p86 ),
( p27 v p37 v !p136 ),
( p0 v !p39 v p108 ),
( p95 v p110 v p116 ),
( p6 v !p53 v p60 ),
( !p63 v p136 v !p142 ),
( !p49 v !p125 v !p131 ),
( p24 v p113 v p122 ),
( p11 v p25 v p141 ),
( !p114 v !p123 v p138 ),
( p61 v !p97 v p148 ),
( p4 v p13 v p126 ),
( !p28 v !p52 v p119 ),
( !p30 v !p45 v p110 ),
( !p108 v p139 v p142 ),
( p19 v p61 v p64 ),
( p4 v !p108 v p136 ),
( p41 v !p58 v p69 ),
( p3 v !p71 v p96 ),
( !p4 v !p21 v p73 ),
( p13 v !p33 v p136 ),
( !p47 v !p68 v p125 ),
( p46 v !p59 v p98 ),
( p23 v !p30 v !p68 ),
( !p11 v !p33 v !p125 ),
( p7 v p30 v p135 ),
( p3 v !p8 v p28 ),
( p15 v !p18 v p109 ),
( !p3 v !p8 v p98 ),
( !p31 v p102 v p127 ),
( p23 v !p99 v p101 ),
( p11 v p16 v !p85 ),
( !p12 v !p56 v p144 ),
( p19 v p57 v p108 ),
( !p102 v p111 v p143 ),
( !p91 v p97 v !p129 ),
( !p71 v p98 v p131 ),
( p10 v p54 v !p95 ),
( !p41 v p95 v p145 ),
( p67 v p81 v !p116 ),
( p87 v p95 v !p101 ),
( p52 v !p103 v !p132 ),
( p82 v !p92 v !p118 ),
( p50 v p67 v !p87 ),
( p41 v !p98 v !p148 ),
( p1 v !p76 v !p143 ),
( p73 v !p88 v !p109 ),
( p48 v !p107 v p117 ),
( p64 v !p68 v p129 ),
( p23 v !p44 v !p113 ),
( p84 v p104 v p131 ),
( p10 v p18 v p149 ),
( !p36 v !p80 v p94 ),
( !p108 v !p122 v p139 ),
( !p73 v p91 v p106 ),
( !p89 v !p130 v !p147 ),
( p50 v !p62 v p119 ),
( !p3 v !p111 v !p140 ),
( !p33 v p41 v !p102 ),
( !p2 v !p31 v p72 ),
( !p18 v p76 v p132 ),
( p50 v p89 v p147 ),
( p18 v p82 v p146 ),
( p83 v !p130 v !p140 ),
( p46 v !p53 v !p131 ),
( !p52 v p56 v !p96 ),
( p22 v p47 v p109 ),
( p67 v p76 v !p138 ),
( p58 v p64 v p83 ),
( p31 v p88 v !p132 ),
( p8 v !p38 v !p117 ),
( p31 v p117 v !p145 ),
( p19 v p85 v !p95 ),
( p25 v !p32 v !p78 ),
( p5 v p14 v p56 ),
( p4 v p16 v p124 ),
( p43 v !p81 v !p142 ),
( !p18 v !p54 v !p126 ),
( p41 v p82 v p121 ),
( p15 v !p55 v p115 ),
( !p18 v p31 v p129 ),
( !p18 v p80 v !p145 ),
( p30 v !p40 v p74 ),
( p16 v !p36 v p144 ),
( p18 v p92 v p98 ),
( p0 v !p7 v p17 ),
( p5 v p77 v !p85 ),
( !p37 v p66 v p91 ),
( !p35 v !p37 v !p57 ),
( p23 v p100 v !p104 ),
( p13 v p105 v !p127 ),
( p43 v p54 v p148 ),
( p26 v p78 v !p88 ),
( p41 v p134 v p142 ),
( !p11 v p56 v p104 ),
( p40 v p70 v !p95 ),
( !p20 v !p27 v !p83 ),
( !p2 v p96 v p118 ),
( !p41 v p87 v !p119 ),
( !p37 v !p52 v !p125 ),
( !p2 v p57 v !p105 ),
( !p18 v p93 v !p140 ),
( !p18 v !p55 v p139 ),
( p105 v p111 v p128 ),
( p45 v !p57 v p124 ),
( p4 v p97 v !p122 ),
( !p114 v p122 v !p138 ),
( p0 v !p35 v !p139 ),
( !p9 v p31 v !p61 ),
( !p99 v p113 v p128 ),
( !p49 v !p83 v !p107 ),
( !p29 v p53 v !p63 ),
( p45 v p91 v p131 ),
( !p1 v !p89 v !p148 ),
( p57 v p68 v !p102 ),
