Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N100L500_23.cnf as 
{
( !p35 v p38 v !p52 ),
( !p12 v p19 v p50 ),
( !p15 v !p31 v !p45 ),
( !p11 v p52 v !p70 ),
( p20 v !p40 v !p83 ),
( !p28 v p85 v p87 ),
( p4 v !p35 v !p74 ),
( p37 v p50 v p83 ),
( !p43 v !p54 v p99 ),
( p9 v !p65 v !p70 ),
( p53 v !p79 v !p85 ),
( p70 v p87 v !p99 ),
( p5 v p21 v p69 ),
( !p26 v !p33 v p52 ),
( !p19 v p80 v p94 ),
( !p0 v !p25 v p80 ),
( !p21 v p56 v !p83 ),
( !p3 v !p55 v !p72 ),
( !p74 v p79 v p90 ),
( p33 v p44 v !p94 ),
( !p33 v p73 v p80 ),
( p11 v !p22 v !p39 ),
( !p34 v !p78 v p86 ),
( p79 v !p86 v p91 ),
( p31 v p56 v p74 ),
( !p55 v !p62 v p67 ),
( p27 v p60 v p97 ),
( !p27 v !p32 v !p58 ),
( p36 v p63 v p96 ),
( !p17 v !p27 v p74 ),
( p23 v !p66 v !p75 ),
( !p1 v p71 v p89 ),
( p1 v p11 v p39 ),
( !p1 v p9 v !p80 ),
( !p40 v p45 v !p83 ),
( !p26 v !p64 v p91 ),
( !p10 v p14 v !p43 ),
( p1 v p36 v p65 ),
( p26 v p39 v p66 ),
( !p62 v !p66 v p88 ),
( p8 v !p94 v !p95 ),
( p5 v !p15 v p38 ),
( !p26 v !p27 v p78 ),
( !p42 v !p45 v p84 ),
( p45 v !p84 v !p93 ),
( p48 v p49 v p86 ),
( !p10 v !p50 v !p65 ),
( !p16 v p80 v !p98 ),
( !p7 v !p48 v !p93 ),
( p15 v !p29 v p32 ),
( !p5 v !p10 v !p19 ),
( p58 v !p70 v p71 ),
( p40 v !p44 v !p60 ),
( p23 v p61 v p83 ),
( p0 v p36 v !p75 ),
( p4 v p57 v p90 ),
( p69 v !p83 v p85 ),
( !p9 v p33 v !p49 ),
( !p2 v !p6 v p90 ),
( p1 v !p32 v p68 ),
( p10 v p76 v p87 ),
( !p5 v !p6 v p52 ),
( p48 v !p62 v !p93 ),
( p27 v !p56 v !p84 ),
( !p5 v p26 v !p81 ),
( !p52 v !p59 v !p64 ),
( p3 v !p34 v p79 ),
( !p51 v p54 v p66 ),
( p8 v p74 v p88 ),
( p3 v !p25 v !p71 ),
( p15 v !p53 v !p98 ),
( !p68 v !p73 v !p90 ),
( p18 v p34 v p66 ),
( !p33 v p70 v !p86 ),
( p30 v !p64 v !p72 ),
( !p21 v !p30 v !p62 ),
( p50 v !p76 v !p93 ),
( p35 v !p85 v p87 ),
( !p7 v p47 v p88 ),
( p3 v !p8 v p24 ),
( p39 v !p90 v p98 ),
( !p54 v !p60 v !p72 ),
( !p8 v p35 v !p45 ),
( p7 v p66 v p84 ),
( p3 v p17 v p84 ),
( !p27 v !p34 v !p66 ),
( !p57 v p71 v p77 ),
( !p3 v p9 v !p17 ),
( p41 v p45 v !p71 ),
( p28 v p83 v !p89 ),
( !p32 v !p51 v p97 ),
( p6 v p49 v !p80 ),
( !p19 v !p20 v p83 ),
( !p7 v !p40 v p47 ),
( !p5 v !p38 v p89 ),
( p25 v !p32 v !p96 ),
