Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N100L420_22.cnf as 
{
( !p8 v p26 v !p33 ),
( p50 v !p51 v p79 ),
( !p4 v !p30 v !p99 ),
( p34 v p39 v p41 ),
( !p0 v !p26 v p44 ),
( !p9 v p76 v !p81 ),
( !p41 v p73 v p99 ),
( p0 v !p68 v p75 ),
( !p44 v !p70 v !p85 ),
( p37 v !p56 v p80 ),
( !p55 v p60 v p73 ),
( !p36 v !p79 v !p97 ),
( p55 v !p72 v p95 ),
( p12 v !p63 v p90 ),
( p2 v p6 v p73 ),
( p26 v p46 v !p72 ),
( p2 v p39 v !p95 ),
( !p8 v p11 v p28 ),
( p16 v !p46 v !p74 ),
( p6 v p53 v !p83 ),
( !p18 v !p19 v p35 ),
( !p42 v p46 v !p84 ),
( !p1 v !p5 v !p31 ),
( !p39 v p89 v p96 ),
( p17 v p22 v p29 ),
( p52 v p73 v p90 ),
( !p11 v !p46 v p67 ),
( !p5 v !p83 v p99 ),
( p4 v p82 v p83 ),
( p4 v !p55 v !p75 ),
( p2 v p36 v p70 ),
( p11 v p46 v p72 ),
( p18 v !p41 v !p65 ),
( p63 v p64 v !p81 ),
( !p23 v p45 v !p52 ),
( p23 v p30 v !p66 ),
( !p48 v p74 v !p95 ),
( p50 v p52 v p65 ),
( !p21 v !p33 v p55 ),
( !p3 v !p16 v !p70 ),
( !p26 v !p39 v p73 ),
( !p0 v !p30 v p90 ),
( !p8 v !p34 v p77 ),
( p13 v p22 v !p34 ),
( p53 v p76 v !p91 ),
( !p9 v !p52 v !p77 ),
( !p18 v !p47 v !p82 ),
( !p2 v p56 v !p63 ),
( p53 v p56 v p59 ),
( p7 v !p66 v p92 ),
( !p52 v !p66 v p72 ),
( !p58 v !p90 v p93 ),
( !p38 v !p52 v p99 ),
( p47 v p65 v !p75 ),
( p41 v p91 v !p93 ),
( !p20 v p73 v !p95 ),
( !p21 v !p28 v !p42 ),
( p54 v !p56 v !p91 ),
( p28 v p79 v p90 ),
( !p33 v p81 v p86 ),
( !p16 v !p32 v !p85 ),
( !p5 v p37 v p99 ),
( !p25 v !p29 v !p89 ),
( !p11 v p17 v p52 ),
( p47 v p79 v !p84 ),
( p0 v !p87 v !p99 ),
( !p9 v p33 v !p51 ),
( !p2 v !p11 v p20 ),
( p24 v !p38 v !p54 ),
( !p48 v p50 v !p90 ),
