Parsed passed CNF file formulas/random_3sat/N100L320_99.cnf as 
{
( !p70 v !p85 v !p93 ),
( !p52 v !p65 v p67 ),
( !p41 v !p42 v !p90 ),
( p74 v !p81 v !p85 ),
( p7 v !p52 v !p76 ),
( !p31 v !p52 v p85 ),
( p13 v !p35 v p57 ),
( p11 v !p33 v !p58 ),
( p9 v p11 v p73 ),
( p43 v p73 v !p91 ),
( !p10 v p53 v !p54 ),
( p17 v p79 v p98 ),
( !p44 v p51 v p84 ),
( p3 v p22 v p33 ),
( p28 v !p51 v !p97 ),
( p29 v !p71 v !p76 ),
( !p24 v !p53 v !p67 ),
( !p44 v p62 v !p95 ),
( p50 v !p81 v !p89 ),
( p24 v p29 v !p73 ),
( p36 v p37 v !p76 ),
( p13 v !p45 v p97 ),
( p58 v !p77 v !p95 ),
( !p11 v !p12 v !p53 ),
( !p33 v p42 v !p67 ),
( !p11 v !p37 v !p68 ),
( !p64 v p68 v p90 ),
( !p9 v p28 v !p54 ),
( p12 v p23 v !p34 ),
( !p10 v !p47 v p49 ),
( p22 v p87 v !p89 ),
( !p48 v p61 v p73 ),
( p31 v p76 v !p81 ),
( !p19 v !p72 v p77 ),
( p20 v !p94 v p96 ),
( !p4 v p66 v p79 ),
( p13 v !p18 v p54 ),
( p4 v !p13 v p21 ),
( !p22 v p29 v !p40 ),
( p24 v p29 v !p93 ),
( p12 v !p27 v !p60 ),
( p4 v !p29 v !p75 ),
( !p16 v p35 v p77 ),
( p16 v !p30 v p94 ),
( !p42 v !p76 v !p96 ),
( p26 v p42 v !p90 ),
( !p2 v !p7 v p60 ),
( !p33 v !p35 v !p96 ),
( p16 v !p52 v !p58 ),
( !p9 v p12 v !p27 ),
( p22 v !p29 v p54 ),
( p44 v !p46 v !p48 ),
( p23 v p25 v !p87 ),
( p44 v !p55 v p74 ),
( !p5 v p16 v !p49 ),
( p5 v p26 v !p40 ),
( !p44 v p60 v p87 ),
( p7 v p55 v p59 ),
( p55 v p87 v p92 ),
( !p1 v p12 v !p82 ),
( !p3 v p33 v p40 ),
( !p14 v p25 v p82 ),
( !p47 v p51 v !p97 ),
( p26 v !p38 v !p61 ),
( !p6 v !p11 v !p24 ),
( !p46 v p52 v !p60 ),
( p29 v !p36 v !p99 ),
( !p40 v p72 v p79 ),
( p26 v p66 v !p96 ),
( p37 v !p45 v p54 ),
( p33 v p64 v p78 ),
( !p9 v !p42 v p55 ),
( p9 v !p78 v p81 ),
( !p10 v p28 v p92 ),
( p1 v !p57 v !p98 ),
( !p3 v !p12 v p81 ),
( !p38 v !p77 v p79 ),
( p33 v p51 v !p97 ),
( !p5 v p13 v p37 ),
( !p41 v p88 v p92 ),
( !p25 v !p39 v p69 ),
( !p20 v !p52 v p81 ),
( !p9 v !p59 v !p68 ),
( !p4 v p26 v p31 ),
( p42 v p83 v p93 ),
( p26 v p42 v p87 ),
( p29 v !p34 v p92 ),
( !p19 v p41 v p88 ),
( p10 v !p36 v p78 ),
( p40 v p44 v !p56 ),
( !p14 v !p24 v !p45 ),
( !p7 v !p38 v p71 ),
( !p9 v !p66 v p83 ),
( !p9 v p47 v !p98 ),
( p16 v !p22 v p28 ),
( p16 v !p57 v !p62 ),
( p69 v p71 v !p88 ),
( p8 v p43 v !p55 ),
( !p60 v p81 v !p87 ),
( p28 v p39 v !p81 ),
( p54 v !p59 v !p97 ),
( !p30 v !p68 v !p77 ),
( p13 v !p48 v p70 ),
( !p18 v p20 v p32 ),
( !p8 v !p37 v p61 ),
( !p38 v p69 v !p82 ),
( p44 v !p77 v p86 ),
( p11 v !p37 v !p78 ),
( !p12 v p29 v !p99 ),
( !p28 v !p34 v !p71 ),
( p4 v !p40 v !p49 ),
( !p13 v !p23 v p79 ),
( p10 v p40 v !p63 ),
( !p26 v p46 v p65 ),
( p11 v p75 v p87 ),
( p20 v !p63 v !p67 ),
( !p12 v !p71 v !p85 ),
( p7 v p8 v p78 ),
( !p16 v !p19 v !p35 ),
( p2 v p29 v !p56 ),
( !p18 v !p83 v p97 ),
( p35 v !p87 v p95 ),
( p13 v !p46 v p72 ),
( p11 v !p14 v !p91 ),
( !p8 v p49 v p79 ),
( p46 v !p70 v p99 ),
( !p29 v p62 v p98 ),
( !p51 v !p67 v p81 ),
( !p28 v !p34 v !p69 ),
( p68 v !p69 v !p79 ),
( !p62 v !p68 v p93 ),
( p16 v !p23 v p30 ),
( p18 v !p37 v p52 ),
( p62 v p64 v p68 ),
( !p14 v !p77 v !p80 ),
( !p19 v !p72 v !p86 ),
( !p39 v !p45 v !p74 ),
( p42 v p74 v p84 ),
( !p9 v p66 v p99 ),
( p23 v p41 v !p60 ),
( !p18 v p70 v !p75 ),
( !p3 v !p31 v !p83 ),
( p25 v !p59 v !p86 ),
( p20 v p62 v !p81 ),
( p48 v !p61 v p75 ),
( !p18 v !p50 v p57 ),
( p57 v !p78 v !p85 ),
( !p51 v !p59 v p93 ),
( !p41 v !p44 v p65 ),
( !p36 v !p56 v p58 ),
