Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N100L600_92.cnf as 
{
( p77 v p83 v p87 ),
( !p25 v p32 v p61 ),
( p20 v !p56 v !p65 ),
( !p2 v !p59 v !p71 ),
( !p15 v p79 v p92 ),
( !p3 v p36 v p70 ),
( p46 v !p72 v p95 ),
( p51 v p56 v !p71 ),
( !p1 v p20 v p86 ),
( !p38 v p69 v !p78 ),
( p8 v p75 v !p97 ),
( p78 v !p88 v p89 ),
( !p46 v p62 v !p64 ),
( p8 v !p48 v !p67 ),
( !p33 v p34 v p65 ),
( !p40 v !p91 v !p92 ),
( p3 v !p7 v p9 ),
( !p42 v !p48 v p95 ),
( !p12 v p23 v !p51 ),
( !p4 v p20 v p42 ),
( !p50 v p57 v !p66 ),
( p8 v p29 v p64 ),
( !p2 v !p32 v p63 ),
( !p0 v !p28 v !p36 ),
( !p5 v p38 v p48 ),
( !p16 v !p39 v !p66 ),
( p1 v p3 v p32 ),
( p11 v p49 v !p91 ),
( p17 v p18 v p77 ),
( !p2 v p46 v !p78 ),
( !p46 v p92 v p98 ),
( p47 v !p57 v p86 ),
( !p17 v !p18 v !p62 ),
( p2 v p66 v !p95 ),
( !p5 v !p57 v p67 ),
( p20 v !p30 v p36 ),
( !p41 v p74 v !p79 ),
( !p19 v p67 v !p83 ),
( p1 v p84 v p86 ),
( !p30 v !p69 v p73 ),
( p4 v p49 v p93 ),
( !p15 v p21 v p93 ),
( !p27 v p38 v p50 ),
( !p2 v p17 v p31 ),
( !p9 v p47 v !p75 ),
( !p52 v p58 v p70 ),
( p31 v p71 v !p79 ),
( p14 v p30 v !p51 ),
( !p67 v !p74 v !p75 ),
( !p12 v p19 v !p40 ),
( p8 v p36 v p96 ),
( p4 v p73 v p78 ),
( p55 v !p64 v !p85 ),
( p81 v p91 v !p99 ),
( !p24 v !p40 v !p54 ),
( !p0 v p41 v !p62 ),
( !p16 v p40 v !p92 ),
( p8 v p9 v !p52 ),
( p12 v p84 v p98 ),
( p28 v p82 v !p88 ),
( p23 v !p42 v p76 ),
( p66 v !p69 v p85 ),
( !p18 v p36 v !p83 ),
( p12 v p22 v p69 ),
( !p10 v !p34 v !p61 ),
( !p2 v p12 v p58 ),
( !p70 v !p78 v p81 ),
( !p14 v p26 v !p27 ),
( !p11 v !p88 v !p96 ),
( p53 v !p64 v !p66 ),
( p62 v !p85 v p86 ),
( p12 v p65 v !p87 ),
( p28 v p34 v !p79 ),
( !p10 v p26 v !p65 ),
( !p11 v !p32 v !p72 ),
( p6 v p30 v p88 ),
( p23 v !p53 v !p96 ),
( !p36 v p69 v !p96 ),
( !p5 v !p24 v p52 ),
( !p52 v p61 v p71 ),
( p37 v !p48 v !p93 ),
( p28 v !p73 v p77 ),
( !p14 v p15 v p78 ),
( !p6 v !p10 v p24 ),
( p70 v p82 v p92 ),
( !p16 v p35 v p70 ),
( p5 v !p55 v !p76 ),
( !p41 v !p42 v p53 ),
( !p41 v !p54 v !p82 ),
( !p4 v p43 v p68 ),
( !p44 v !p58 v !p77 ),
( !p35 v !p85 v p89 ),
( !p54 v !p74 v !p76 ),
( p23 v !p59 v p69 ),
( !p62 v !p75 v !p99 ),
( !p24 v !p31 v p63 ),
( !p4 v !p28 v p33 ),
( !p22 v p27 v !p30 ),
( !p87 v p88 v !p95 ),
( p27 v p43 v !p98 ),
( !p23 v !p62 v p91 ),
( !p10 v p32 v !p68 ),
( p41 v p67 v p85 ),
( !p8 v p44 v !p79 ),
( p53 v p69 v !p91 ),
( p18 v p44 v !p82 ),
( p22 v p50 v p81 ),
( !p25 v p53 v p93 ),
( p47 v p62 v p77 ),
( !p10 v p68 v !p70 ),
( !p66 v !p76 v p91 ),
( p13 v p17 v p94 ),
( p21 v !p70 v p87 ),
( !p22 v !p27 v p62 ),
( !p44 v !p67 v p76 ),
( p9 v p40 v p77 ),
( p76 v !p78 v !p91 ),
( !p22 v p25 v p92 ),
( !p11 v p53 v p97 ),
( p64 v p73 v p93 ),
( p6 v p42 v p60 ),
( !p31 v !p56 v !p63 ),
( p1 v p23 v p43 ),
( !p35 v p43 v !p99 ),
( !p41 v p76 v !p98 ),
( p27 v p87 v !p90 ),
( p24 v !p82 v p93 ),
( !p20 v p91 v p98 ),
( p9 v p18 v p71 ),
( !p41 v p42 v !p89 ),
( p5 v !p12 v !p38 ),
( !p60 v p72 v !p74 ),
( p27 v p34 v p74 ),
( p5 v !p24 v !p85 ),
( !p31 v !p56 v !p97 ),
( !p0 v !p31 v p36 ),
( !p74 v p80 v p82 ),
( !p13 v !p48 v p61 ),
( !p1 v p65 v p97 ),
( p16 v p45 v !p47 ),
( !p36 v p39 v !p81 ),
( p29 v !p73 v p78 ),
( !p26 v p56 v p78 ),
( p18 v p34 v p62 ),
( p29 v !p51 v p91 ),
( p24 v !p35 v !p53 ),
( !p16 v !p34 v !p90 ),
( !p23 v p42 v !p87 ),
( p26 v !p41 v !p76 ),
( !p35 v !p40 v !p42 ),
( !p39 v !p85 v p99 ),
( !p20 v !p37 v !p49 ),
( p70 v !p75 v p80 ),
( !p4 v !p23 v !p42 ),
( !p72 v p79 v !p92 ),
( p57 v p80 v !p99 ),
( p11 v !p50 v !p53 ),
( !p9 v !p26 v !p33 ),
( p14 v !p49 v !p53 ),
( !p4 v p30 v p83 ),
( p56 v !p67 v !p95 ),
( p22 v !p28 v !p52 ),
( !p49 v !p60 v p72 ),
( p1 v p6 v p62 ),
( !p37 v !p70 v !p75 ),
( p13 v p71 v p97 ),
( p10 v !p36 v !p63 ),
( !p52 v p57 v p67 ),
( p7 v !p24 v p45 ),
( p19 v p43 v p59 ),
( !p15 v !p19 v !p97 ),
( !p27 v !p31 v !p68 ),
( !p10 v p37 v p64 ),
( p64 v !p65 v !p94 ),
( p35 v p39 v !p98 ),
( !p52 v p54 v p86 ),
( !p29 v p40 v !p93 ),
( p5 v !p51 v p80 ),
( !p27 v p32 v p46 ),
( p14 v !p40 v p78 ),
( p42 v !p58 v !p86 ),
( !p12 v p35 v p53 ),
( p7 v !p50 v !p83 ),
( !p34 v !p39 v !p84 ),
( !p9 v p69 v !p94 ),
( !p4 v p71 v !p86 ),
( p27 v p72 v !p98 ),
( p20 v !p21 v !p78 ),
( p17 v !p75 v p95 ),
( !p36 v p47 v !p70 ),
( !p31 v p47 v p50 ),
( p31 v !p57 v p94 ),
( !p53 v p69 v p88 ),
( !p10 v !p68 v !p96 ),
( p1 v p2 v p36 ),
( !p29 v p75 v p83 ),
( p16 v !p22 v !p70 ),
( p9 v p52 v p92 ),
( !p9 v p26 v !p62 ),
( !p13 v p15 v p92 ),
( !p29 v !p38 v !p90 ),
( p13 v p42 v p71 ),
( !p66 v !p80 v p82 ),
( !p2 v !p11 v p57 ),
( !p12 v p16 v p31 ),
( !p15 v p32 v !p38 ),
( !p10 v !p66 v !p96 ),
( p42 v !p83 v !p87 ),
( p7 v !p66 v p73 ),
( !p26 v p42 v p90 ),
( p4 v !p33 v p56 ),
( p39 v p51 v !p53 ),
( !p19 v p26 v p90 ),
( p7 v p60 v p87 ),
( !p6 v p29 v p94 ),
( p35 v !p38 v !p46 ),
( !p19 v p74 v p98 ),
( !p4 v !p7 v !p76 ),
( p53 v !p57 v !p72 ),
( !p3 v p31 v !p70 ),
( !p11 v !p63 v !p88 ),
( !p23 v p37 v !p70 ),
( !p15 v p49 v p97 ),
( !p5 v p19 v p27 ),
( !p0 v !p66 v !p67 ),
