Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N150L630_86.cnf as 
{
( !p56 v p72 v !p97 ),
( p3 v !p58 v !p63 ),
( !p48 v p116 v p127 ),
( !p83 v !p132 v p137 ),
( p17 v !p27 v !p66 ),
( !p112 v !p125 v p138 ),
( !p3 v p110 v !p122 ),
( p25 v p76 v !p149 ),
( !p20 v p84 v !p85 ),
( p7 v p70 v p124 ),
( !p89 v p126 v !p134 ),
( p7 v !p101 v p148 ),
( !p22 v p58 v !p64 ),
( p43 v !p90 v !p136 ),
( p30 v !p44 v !p108 ),
( !p83 v p140 v p144 ),
( p51 v !p54 v p131 ),
( p102 v p113 v !p144 ),
( !p24 v !p92 v p141 ),
( !p39 v p42 v !p139 ),
( p19 v p98 v !p123 ),
( !p15 v !p26 v !p63 ),
( p10 v !p35 v !p91 ),
( p43 v p64 v !p143 ),
( !p27 v !p60 v !p118 ),
( !p17 v !p63 v !p142 ),
( p29 v !p58 v p89 ),
( p34 v !p131 v p136 ),
( p36 v p73 v p137 ),
( !p111 v p114 v !p125 ),
( p48 v p114 v p122 ),
( p71 v p84 v !p130 ),
( p78 v p92 v p137 ),
( !p74 v !p86 v p114 ),
( p108 v !p130 v p143 ),
( !p35 v p59 v !p89 ),
( !p65 v !p71 v p121 ),
( !p70 v p96 v !p132 ),
( !p51 v !p99 v p107 ),
( !p97 v !p128 v !p134 ),
( !p20 v !p66 v !p109 ),
( p1 v !p63 v !p140 ),
( !p53 v p134 v p137 ),
( p65 v !p93 v p129 ),
( p83 v !p96 v p126 ),
( !p60 v !p72 v p102 ),
( !p77 v p93 v p109 ),
( p111 v p129 v !p132 ),
( !p37 v !p61 v !p138 ),
( p8 v p43 v !p78 ),
( p48 v p49 v p103 ),
( p4 v !p61 v p97 ),
( p11 v !p78 v p103 ),
( !p30 v !p91 v p105 ),
( !p25 v p49 v p91 ),
( p114 v !p125 v p139 ),
( !p73 v p93 v !p95 ),
( p2 v p126 v !p131 ),
( !p28 v !p75 v p123 ),
( p0 v !p41 v !p145 ),
( !p54 v p83 v !p102 ),
( !p5 v !p93 v !p116 ),
( !p12 v !p34 v p124 ),
( p4 v p81 v p122 ),
( !p32 v p36 v !p133 ),
( p6 v !p68 v !p80 ),
( p82 v !p119 v !p137 ),
( !p17 v !p35 v p52 ),
( p9 v p43 v !p69 ),
( p22 v !p55 v !p89 ),
( !p17 v !p77 v p89 ),
( !p3 v p58 v !p130 ),
( p23 v p53 v !p55 ),
( p42 v !p85 v p136 ),
( !p23 v !p58 v !p126 ),
( p54 v !p93 v p115 ),
( p51 v !p65 v p86 ),
( p12 v p58 v p68 ),
( !p14 v p33 v p43 ),
( !p9 v !p109 v !p139 ),
( p28 v p66 v p103 ),
( p46 v !p55 v !p128 ),
( !p67 v p117 v p134 ),
( !p68 v p70 v p147 ),
( !p15 v !p70 v !p93 ),
( p46 v p97 v !p111 ),
( p19 v p85 v !p143 ),
( p20 v !p31 v p61 ),
( !p1 v p45 v !p81 ),
( !p10 v p16 v !p125 ),
( !p40 v p75 v p107 ),
( !p91 v p102 v !p107 ),
( p11 v !p21 v !p30 ),
( !p14 v p92 v !p119 ),
( !p27 v p92 v !p147 ),
( p45 v !p78 v p137 ),
( !p18 v !p64 v !p106 ),
( p50 v !p60 v !p110 ),
( p31 v !p129 v p134 ),
( !p48 v p87 v p99 ),
( p15 v p23 v p65 ),
( p31 v !p66 v !p84 ),
( p1 v p12 v !p127 ),
( p2 v p20 v !p31 ),
( !p6 v p54 v !p107 ),
( p68 v !p99 v !p134 ),
( !p23 v p130 v p136 ),
( p33 v !p65 v p134 ),
( p115 v !p132 v p141 ),
( p2 v p106 v p113 ),
( !p57 v p64 v !p122 ),
( p69 v p91 v !p107 ),
( p3 v !p26 v !p137 ),
( !p0 v p109 v !p133 ),
( p76 v p136 v p141 ),
( !p36 v !p46 v p47 ),
( p15 v p45 v !p65 ),
( p22 v !p53 v p141 ),
( !p7 v p148 v !p149 ),
( !p75 v p78 v !p92 ),
( !p43 v p65 v p98 ),
( !p24 v !p25 v !p112 ),
( !p26 v p108 v p135 ),
( p10 v p21 v p76 ),
( !p1 v !p63 v p107 ),
( p17 v !p25 v p106 ),
( !p16 v p101 v !p140 ),
( p86 v !p121 v p134 ),
( p67 v p99 v p133 ),
( !p38 v !p94 v !p122 ),
( !p83 v p129 v !p145 ),
( p8 v p19 v !p73 ),
( p36 v p80 v !p109 ),
( p14 v !p59 v !p67 ),
( p61 v p78 v p88 ),
( !p24 v !p76 v !p97 ),
( p58 v p73 v !p93 ),
( p2 v p20 v !p141 ),
( !p36 v !p83 v p143 ),
( !p30 v p36 v !p71 ),
( p4 v p13 v !p127 ),
( !p28 v !p46 v !p136 ),
( !p43 v !p75 v p140 ),
( p13 v p16 v !p44 ),
( !p2 v !p113 v !p136 ),
( !p22 v p49 v p104 ),
( !p52 v !p70 v p96 ),
( !p16 v p43 v p106 ),
( p0 v p28 v p61 ),
( !p30 v p119 v !p130 ),
( !p3 v p14 v p126 ),
( !p21 v !p24 v p67 ),
( p57 v p130 v !p139 ),
( !p15 v !p76 v !p92 ),
( p25 v p84 v p142 ),
( !p42 v p134 v !p140 ),
( !p27 v p34 v p46 ),
( !p23 v !p50 v p102 ),
( p91 v p138 v p144 ),
( p103 v p122 v p130 ),
( !p13 v !p54 v p89 ),
( p43 v !p105 v p149 ),
( p76 v p137 v p138 ),
( p20 v !p62 v !p102 ),
( p27 v p74 v p78 ),
( p78 v !p95 v !p148 ),
( !p2 v !p120 v !p130 ),
( !p39 v p42 v !p78 ),
( p17 v p59 v p126 ),
( p8 v !p36 v !p76 ),
( p4 v !p21 v !p74 ),
( !p63 v p80 v !p90 ),
( p24 v !p58 v p79 ),
( !p46 v !p55 v p130 ),
( p25 v !p30 v p77 ),
( !p53 v p110 v p149 ),
( p28 v p78 v !p133 ),
( !p38 v p88 v !p100 ),
( !p17 v p76 v p92 ),
( p24 v p110 v p124 ),
( p94 v p132 v p135 ),
( p11 v p66 v p90 ),
( !p16 v !p75 v p99 ),
( !p22 v p123 v !p126 ),
( p39 v !p72 v !p107 ),
( !p75 v p134 v !p137 ),
( !p12 v p109 v p129 ),
( p32 v !p57 v p149 ),
( !p4 v p5 v p129 ),
( p0 v !p14 v !p51 ),
( !p37 v p47 v p140 ),
( !p65 v !p89 v !p92 ),
( !p8 v !p31 v !p133 ),
( !p33 v p43 v p134 ),
( !p20 v p43 v p123 ),
( !p6 v p59 v !p77 ),
( !p42 v p103 v !p111 ),
( p104 v !p138 v !p148 ),
( p34 v p84 v !p131 ),
( !p4 v !p46 v p70 ),
( p21 v p46 v !p141 ),
( !p25 v p57 v !p132 ),
( p94 v p115 v p137 ),
