Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N100L340_94.cnf as 
{
( !p71 v p90 v !p99 ),
( !p2 v !p47 v p80 ),
( p42 v p71 v p84 ),
( p14 v p34 v p74 ),
( p67 v !p71 v p75 ),
( p25 v p34 v p52 ),
( !p40 v !p70 v p95 ),
( !p15 v p49 v p55 ),
( !p29 v p32 v !p85 ),
( p63 v !p66 v !p85 ),
( p11 v !p55 v !p64 ),
( !p27 v !p29 v !p45 ),
( p47 v !p66 v p89 ),
( !p17 v p21 v p54 ),
( p30 v !p31 v !p60 ),
( p19 v p26 v !p63 ),
( !p32 v p50 v p75 ),
( p31 v p40 v p84 ),
( !p50 v p82 v p98 ),
( !p15 v p28 v !p44 ),
( p10 v !p30 v p59 ),
( !p33 v p73 v !p82 ),
( p0 v !p92 v p96 ),
( !p62 v !p65 v p98 ),
( !p9 v !p39 v !p82 ),
( p27 v p43 v p74 ),
( p13 v !p34 v !p68 ),
( p12 v p37 v p90 ),
( !p82 v !p86 v !p98 ),
( p45 v !p56 v p63 ),
( !p4 v p33 v p49 ),
( p55 v !p59 v !p91 ),
( p19 v !p37 v !p58 ),
( !p30 v !p48 v p67 ),
( !p48 v p56 v !p67 ),
( !p45 v p64 v p77 ),
( p5 v !p9 v !p65 ),
( p4 v p22 v p90 ),
( p31 v !p48 v p55 ),
( !p6 v p70 v p74 ),
( !p78 v !p83 v !p93 ),
( !p83 v !p89 v !p95 ),
( p26 v p36 v p46 ),
( !p8 v !p83 v !p86 ),
( !p26 v p88 v !p93 ),
( p14 v p22 v !p26 ),
( p8 v p24 v p74 ),
( !p31 v p48 v !p61 ),
( p7 v p18 v p98 ),
( !p3 v p9 v p53 ),
( p4 v !p27 v !p95 ),
( !p3 v p9 v p48 ),
( p81 v p87 v p92 ),
( p10 v p68 v !p81 ),
( p71 v p74 v p76 ),
( p52 v !p74 v p81 ),
( !p26 v p46 v !p65 ),
( !p73 v p76 v p92 ),
( !p21 v !p31 v p40 ),
( !p23 v !p24 v p70 ),
( !p31 v p46 v p95 ),
( p40 v !p51 v !p91 ),
( !p6 v !p8 v !p35 ),
( p37 v p66 v p83 ),
( p28 v p44 v p93 ),
( p37 v p70 v !p95 ),
( p9 v p29 v p51 ),
( p30 v !p79 v p93 ),
( p20 v !p23 v p65 ),
( p18 v !p30 v p36 ),
( p65 v p83 v !p85 ),
( !p4 v p39 v p91 ),
( !p27 v !p39 v p63 ),
( !p35 v p52 v !p67 ),
( !p1 v !p25 v !p93 ),
( p17 v !p43 v p82 ),
( !p28 v !p53 v !p64 ),
( !p9 v p12 v !p82 ),
( p22 v p40 v p67 ),
( !p55 v p91 v p94 ),
( !p6 v p14 v !p31 ),
( !p7 v p50 v !p76 ),
( p87 v !p91 v p98 ),
( p36 v p94 v p97 ),
( p8 v !p38 v p56 ),
( p20 v !p46 v p48 ),
( p9 v !p21 v p85 ),
( p45 v !p57 v !p78 ),
( !p0 v p22 v p23 ),
( p13 v p20 v !p97 ),
( !p37 v p59 v p89 ),
( !p28 v !p32 v !p49 ),
( !p46 v !p52 v !p71 ),
( !p24 v !p27 v p79 ),
( p6 v p22 v p35 ),
( !p29 v !p40 v p52 ),
( p16 v !p62 v !p75 ),
( !p44 v p63 v !p80 ),
( p11 v !p48 v p75 ),
( p15 v p16 v p99 ),
( !p12 v p16 v p40 ),
( !p3 v p39 v !p82 ),
( !p35 v p72 v !p74 ),
( !p70 v p77 v p94 ),
( !p38 v p44 v !p68 ),
( !p0 v p58 v !p68 ),
( p7 v !p74 v !p95 ),
( p8 v !p44 v p64 ),
( p25 v !p57 v !p67 ),
( !p35 v p67 v p79 ),
( p55 v p58 v p74 ),
( !p14 v p17 v p97 ),
( !p0 v !p13 v !p33 ),
( !p18 v p41 v !p78 ),
( p7 v p78 v !p85 ),
( !p0 v p53 v !p95 ),
( !p42 v p82 v p87 ),
( p2 v !p10 v !p94 ),
( !p0 v p64 v !p69 ),
( p7 v p13 v p63 ),
( p8 v !p48 v !p87 ),
( !p16 v !p19 v !p70 ),
( p4 v !p39 v p76 ),
( p1 v !p75 v !p89 ),
( p2 v p53 v !p94 ),
( !p8 v !p31 v p38 ),
( p12 v p18 v !p20 ),
( !p22 v !p38 v !p43 ),
( p36 v p83 v !p93 ),
( p22 v !p40 v !p41 ),
( !p3 v p17 v p86 ),
( p75 v !p92 v p98 ),
( p5 v !p79 v p80 ),
( p13 v p36 v p92 ),
( !p64 v !p81 v p82 ),
( !p5 v p8 v p95 ),
( !p31 v !p59 v !p98 ),
( !p26 v !p94 v p99 ),
( !p58 v p69 v !p91 ),
