Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N100L500_8.cnf as 
{
( p82 v p85 v !p87 ),
( p50 v !p51 v !p96 ),
( !p5 v !p8 v !p28 ),
( !p10 v p48 v !p81 ),
( p50 v !p76 v p94 ),
( !p43 v !p78 v p99 ),
( p22 v !p58 v !p98 ),
( p6 v !p26 v p38 ),
( !p15 v !p23 v p27 ),
( !p69 v !p76 v !p91 ),
( p13 v !p29 v p59 ),
( !p6 v p57 v p79 ),
( !p20 v !p40 v !p95 ),
( p26 v p42 v !p87 ),
( p0 v !p12 v !p89 ),
( p31 v !p39 v p58 ),
( !p5 v p12 v p48 ),
( p33 v p48 v !p78 ),
( p48 v !p62 v !p74 ),
( p7 v p47 v p97 ),
( p22 v p68 v !p83 ),
( !p17 v p55 v !p83 ),
( p33 v p82 v !p93 ),
( p2 v p25 v p31 ),
( !p29 v p52 v p77 ),
( p35 v !p49 v !p59 ),
( p5 v p18 v !p64 ),
( !p6 v p84 v !p89 ),
( !p9 v p45 v !p71 ),
( !p11 v !p42 v !p95 ),
( !p25 v p27 v !p65 ),
( p42 v !p52 v !p92 ),
( p31 v !p81 v !p94 ),
( !p33 v p38 v !p80 ),
( !p37 v !p82 v !p84 ),
( p5 v !p94 v p98 ),
( p26 v p38 v !p53 ),
( !p24 v !p44 v !p69 ),
( !p53 v p57 v p69 ),
( p15 v p70 v !p83 ),
( !p3 v !p14 v !p17 ),
( p5 v p11 v !p14 ),
( p18 v p60 v !p95 ),
( !p18 v p84 v p95 ),
( p32 v !p86 v !p99 ),
( !p1 v p16 v p18 ),
( p66 v p75 v !p82 ),
( p62 v !p74 v !p90 ),
( !p1 v !p22 v !p94 ),
( !p33 v p60 v !p87 ),
( p2 v !p49 v !p99 ),
( p39 v p67 v p89 ),
( p37 v p53 v p77 ),
( p30 v p63 v p72 ),
( !p25 v !p65 v !p67 ),
( p33 v p58 v !p92 ),
( !p18 v p28 v !p54 ),
( p10 v !p22 v p45 ),
( !p19 v p35 v p67 ),
( !p74 v p76 v p95 ),
( !p11 v !p17 v !p88 ),
( p39 v !p56 v !p57 ),
( !p38 v !p40 v !p67 ),
( !p17 v !p66 v p89 ),
( p57 v p65 v !p94 ),
( !p35 v !p50 v !p59 ),
( p1 v p40 v !p43 ),
( !p10 v !p48 v !p96 ),
( p13 v !p49 v !p63 ),
( !p41 v !p49 v p71 ),
( !p7 v !p9 v !p65 ),
( p36 v !p82 v p89 ),
( !p1 v p51 v !p69 ),
( !p30 v !p62 v !p77 ),
( p26 v p30 v p73 ),
( !p23 v p63 v p73 ),
( !p59 v p96 v p98 ),
( p25 v p65 v p77 ),
( !p5 v !p6 v !p95 ),
( !p13 v !p38 v p62 ),
( p11 v !p36 v !p54 ),
( !p4 v p7 v p74 ),
( p23 v !p27 v !p64 ),
( p67 v !p81 v !p95 ),
( !p37 v !p78 v p87 ),
( p21 v !p42 v p74 ),
( p69 v !p88 v !p92 ),
( !p77 v !p78 v !p90 ),
( p21 v p33 v p75 ),
( !p18 v !p57 v p72 ),
( p18 v p53 v p73 ),
( p15 v !p40 v p75 ),
( p55 v p61 v p75 ),
( p3 v p79 v p83 ),
( !p17 v !p21 v !p39 ),
( !p2 v !p43 v p66 ),
( p4 v p18 v p60 ),
( p10 v !p67 v !p75 ),
( p55 v p63 v !p67 ),
( p63 v p73 v p98 ),
( !p0 v !p19 v !p44 ),
( p1 v p20 v !p97 ),
( p7 v !p28 v p49 ),
( p15 v !p55 v !p85 ),
( !p18 v p44 v !p85 ),
( p52 v !p75 v !p89 ),
( !p21 v !p79 v !p88 ),
( p23 v p31 v !p51 ),
( !p40 v p59 v !p92 ),
( p29 v !p30 v !p96 ),
( p19 v !p21 v p73 ),
( !p55 v p61 v !p62 ),
( !p7 v !p90 v !p93 ),
( p9 v p52 v !p75 ),
( p20 v !p31 v !p59 ),
( p30 v p37 v p50 ),
( p7 v !p49 v p59 ),
( !p27 v !p35 v p89 ),
( p6 v p13 v p47 ),
( !p39 v !p51 v p81 ),
( !p10 v p11 v p63 ),
( p24 v !p29 v p84 ),
( p17 v !p40 v p65 ),
( p18 v p90 v !p93 ),
( !p61 v p68 v !p80 ),
( p15 v p68 v !p86 ),
( !p6 v p39 v p88 ),
( p8 v !p19 v !p94 ),
( !p19 v !p35 v !p70 ),
( !p15 v !p51 v !p88 ),
( p20 v p53 v !p82 ),
( !p29 v !p74 v p86 ),
( !p28 v !p33 v p86 ),
( !p25 v !p34 v p49 ),
( p0 v p2 v p51 ),
( p3 v p53 v p79 ),
( p3 v p35 v p72 ),
( p44 v p73 v p89 ),
( p19 v !p67 v !p87 ),
( p7 v !p9 v p80 ),
( p5 v p64 v p94 ),
( p7 v !p28 v !p94 ),
( !p21 v p82 v p84 ),
( !p40 v p64 v !p79 ),
( !p52 v p71 v p98 ),
( !p8 v !p26 v !p74 ),
( p47 v p61 v !p84 ),
( p34 v p36 v p99 ),
( !p4 v p63 v !p99 ),
( !p29 v !p47 v !p86 ),
( !p16 v p24 v !p91 ),
( !p39 v p48 v !p84 ),
( !p25 v p61 v p70 ),
( !p23 v !p76 v p83 ),
( !p18 v !p22 v !p80 ),
( p51 v p72 v p92 ),
( !p25 v p67 v p88 ),
( !p6 v p15 v !p36 ),
( p56 v !p61 v p93 ),
( !p77 v !p84 v p93 ),
( !p8 v p41 v p99 ),
( !p52 v !p68 v !p79 ),
( p2 v !p10 v !p63 ),
( p22 v p33 v !p99 ),
( !p13 v p27 v p58 ),
( !p26 v !p41 v p54 ),
( p12 v p29 v p49 ),
( p15 v p35 v !p59 ),
( p1 v p9 v p10 ),
( !p7 v p45 v p59 ),
( p65 v p68 v p80 ),
( !p17 v !p87 v !p94 ),
( !p51 v p72 v p79 ),
( p49 v !p72 v !p98 ),
( !p17 v p24 v p35 ),
( !p24 v !p55 v p56 ),
( !p27 v !p66 v !p82 ),
( !p15 v p16 v p98 ),
( !p56 v !p57 v p79 ),
( !p67 v p69 v !p98 ),
( !p65 v p80 v !p87 ),
( p37 v !p53 v p81 ),
( !p63 v p66 v !p99 ),
( !p16 v !p23 v !p50 ),
( p61 v p87 v !p93 ),
( !p23 v !p27 v p64 ),
( p46 v !p62 v p74 ),
( !p61 v p74 v !p99 ),
( p67 v p80 v !p92 ),
( p6 v !p18 v p62 ),
( !p8 v p63 v !p93 ),
( p61 v !p83 v !p92 ),
( !p13 v !p53 v p63 ),
( p28 v p57 v !p87 ),
( p63 v p64 v p78 ),
( p21 v p79 v !p95 ),
( !p5 v !p58 v !p76 ),
( !p24 v p43 v p47 ),
( !p6 v !p66 v !p97 ),
( !p47 v p53 v p61 ),
( p9 v p29 v !p32 ),
( p59 v p98 v p99 ),
