Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N150L750_63.cnf as 
{
( !p24 v !p48 v !p79 ),
( !p18 v p121 v p124 ),
( p6 v p69 v !p132 ),
( !p5 v p107 v !p131 ),
( !p7 v p32 v p57 ),
( p12 v !p40 v p125 ),
( !p34 v p51 v !p57 ),
( p1 v !p11 v !p108 ),
( p62 v !p104 v p113 ),
( !p94 v !p109 v !p131 ),
( !p28 v p38 v !p39 ),
( !p4 v !p21 v p53 ),
( p33 v p37 v !p92 ),
( !p28 v !p92 v !p120 ),
( p44 v !p62 v !p146 ),
( p11 v p78 v !p97 ),
( !p0 v p97 v p137 ),
( !p43 v p88 v !p133 ),
( !p8 v p87 v !p102 ),
( p10 v !p100 v !p121 ),
( !p13 v !p51 v p96 ),
( p46 v p60 v !p61 ),
( p13 v p16 v !p54 ),
( !p83 v p114 v !p137 ),
( !p78 v p106 v !p116 ),
( p51 v !p127 v !p129 ),
( p80 v !p87 v !p132 ),
( !p7 v !p10 v !p41 ),
( p10 v !p126 v p141 ),
( p48 v p89 v !p103 ),
( !p15 v !p19 v p114 ),
( !p67 v !p76 v p106 ),
( p5 v p74 v p129 ),
( p66 v !p109 v p131 ),
( !p58 v p89 v p143 ),
( !p33 v p37 v !p61 ),
( p6 v p65 v !p128 ),
( p52 v p122 v !p128 ),
( !p42 v p57 v !p106 ),
( p15 v p103 v !p134 ),
( !p5 v !p87 v !p130 ),
( p9 v !p54 v p77 ),
( !p79 v p123 v !p130 ),
( !p127 v p130 v p141 ),
( !p56 v !p82 v p131 ),
( p19 v p43 v p95 ),
( p18 v !p31 v p86 ),
( p15 v p23 v !p117 ),
( !p30 v !p46 v p99 ),
( p65 v p76 v !p80 ),
( p53 v p77 v !p108 ),
( p29 v p30 v !p109 ),
( !p44 v !p92 v !p96 ),
( p3 v p14 v !p70 ),
( !p36 v !p97 v !p132 ),
( !p12 v p27 v p73 ),
( !p14 v p112 v p134 ),
( p35 v p58 v p105 ),
( !p71 v !p86 v p136 ),
