Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N100L320_58.cnf as 
{
( p67 v p78 v !p80 ),
( p9 v p26 v p35 ),
( !p61 v p62 v p77 ),
( !p0 v !p56 v p85 ),
( !p72 v p75 v !p85 ),
( p70 v p72 v p73 ),
( !p28 v !p30 v !p49 ),
( p21 v !p38 v !p66 ),
( !p32 v p37 v !p49 ),
( !p10 v p38 v !p65 ),
( p22 v p26 v p46 ),
( !p82 v p84 v p95 ),
( p14 v !p16 v !p56 ),
( !p9 v !p31 v p56 ),
( p6 v !p8 v !p24 ),
( p21 v !p68 v !p91 ),
( !p2 v p31 v p41 ),
( p22 v p40 v p91 ),
( p2 v !p14 v p95 ),
( !p3 v !p85 v p97 ),
( p33 v !p71 v !p86 ),
( p37 v !p61 v p92 ),
( !p18 v !p22 v !p92 ),
( p3 v p27 v !p55 ),
( p38 v !p64 v p74 ),
( p79 v !p91 v !p96 ),
( p6 v !p28 v p75 ),
( p12 v p27 v !p33 ),
( p27 v p43 v !p80 ),
( p34 v p51 v !p99 ),
( p44 v p47 v p71 ),
( !p23 v !p88 v p97 ),
( p39 v p74 v p99 ),
( !p5 v !p28 v p41 ),
( p3 v !p15 v !p19 ),
( !p18 v !p40 v !p53 ),
( !p21 v !p61 v p93 ),
( !p21 v p24 v !p61 ),
( !p39 v !p72 v !p98 ),
( !p26 v p44 v !p47 ),
( !p14 v !p44 v !p96 ),
( !p2 v !p46 v !p70 ),
( p50 v !p69 v p93 ),
( p0 v p61 v !p91 ),
( !p21 v !p49 v !p84 ),
( !p14 v !p60 v !p62 ),
( p15 v !p38 v p57 ),
( !p39 v p42 v p85 ),
( p26 v !p28 v p73 ),
( !p56 v !p57 v !p88 ),
( p6 v !p56 v !p75 ),
( p8 v !p25 v p35 ),
( !p30 v p68 v !p75 ),
( p34 v p49 v !p64 ),
( p17 v !p50 v p94 ),
( !p13 v !p26 v p85 ),
( !p70 v !p72 v p89 ),
( !p13 v !p55 v p77 ),
( p39 v p73 v p74 ),
( p50 v !p55 v !p92 ),
( p37 v !p89 v p92 ),
( p14 v !p60 v !p72 ),
( p2 v p41 v p43 ),
( p63 v !p91 v p95 ),
( p6 v !p30 v !p88 ),
( p55 v p75 v !p96 ),
( !p2 v p8 v p79 ),
( p12 v !p36 v p70 ),
( !p9 v !p39 v p61 ),
( p12 v p61 v !p68 ),
( !p14 v p57 v p61 ),
( p19 v !p46 v p64 ),
( !p61 v !p69 v p96 ),
( !p7 v p84 v p99 ),
( p13 v p33 v !p63 ),
( p2 v p40 v !p85 ),
( p27 v !p37 v p53 ),
( p26 v p60 v !p65 ),
( p32 v !p84 v p99 ),
( !p34 v !p46 v p84 ),
( !p50 v p67 v p98 ),
( p17 v p71 v !p92 ),
( p50 v !p69 v p89 ),
( p33 v !p76 v p89 ),
( !p8 v !p12 v p49 ),
( p53 v !p77 v !p92 ),
( !p36 v !p69 v p88 ),
( !p35 v !p77 v !p80 ),
( p23 v p42 v p46 ),
( !p23 v p43 v p54 ),
( p25 v !p57 v !p70 ),
( p7 v !p23 v p42 ),
( !p49 v p67 v p77 ),
( !p18 v p32 v !p85 ),
( !p13 v p17 v p86 ),
( !p30 v !p42 v p46 ),
( p4 v !p60 v p86 ),
( !p3 v p4 v !p42 ),
( p40 v p63 v p94 ),
( p10 v !p18 v !p26 ),
( p2 v !p11 v !p61 ),
( p59 v !p67 v !p89 ),
( p34 v p64 v !p71 ),
( !p40 v !p82 v !p94 ),
( !p64 v !p65 v !p84 ),
( !p61 v !p66 v !p75 ),
( !p42 v p52 v p70 ),
( p5 v p30 v p42 ),
( !p1 v p21 v p57 ),
( p26 v !p56 v p78 ),
( p55 v p82 v !p89 ),
( p9 v !p12 v p74 ),
( !p27 v p57 v !p88 ),
( p34 v p48 v p73 ),
( p60 v p69 v !p85 ),
( p29 v p40 v !p44 ),
( p45 v !p63 v p70 ),
( p64 v !p74 v p96 ),
( !p11 v p49 v !p62 ),
( !p1 v p38 v p43 ),
( !p26 v !p75 v !p84 ),
( p10 v p11 v !p60 ),
( p46 v !p53 v p83 ),
( p84 v !p90 v p96 ),
( p2 v p55 v !p99 ),
( p3 v p49 v !p57 ),
( !p22 v !p46 v p75 ),
( p17 v !p21 v p88 ),
( p6 v !p35 v p87 ),
( p5 v !p51 v !p72 ),
( p9 v !p39 v !p56 ),
( p32 v p43 v p46 ),
( !p14 v p42 v p93 ),
( !p9 v !p67 v !p70 ),
( p33 v !p40 v !p97 ),
( p9 v p41 v !p85 ),
( !p5 v !p62 v p82 ),
( p31 v !p61 v p86 ),
( p76 v !p88 v p98 ),
( !p41 v !p57 v !p77 ),
( p6 v !p27 v !p96 ),
( !p48 v p52 v p79 ),
( !p13 v !p45 v p65 ),
( !p35 v !p41 v p71 ),
( !p45 v p80 v !p87 ),
( !p40 v p53 v !p78 ),
( !p13 v !p25 v p98 ),
( !p17 v !p76 v !p78 ),
( p6 v !p48 v p49 ),
( p16 v !p47 v !p61 ),
( p9 v p26 v !p69 ),
( p26 v !p35 v !p72 ),
( p48 v p88 v p98 ),
( p2 v !p29 v !p82 ),
( !p39 v !p54 v !p84 ),
( !p44 v p45 v !p58 ),
( p50 v p57 v !p59 ),
( !p27 v !p44 v !p45 ),
( !p14 v !p40 v p91 ),
( p45 v p56 v !p90 ),
( p39 v p41 v p98 ),
( p1 v p13 v !p18 ),
( p37 v !p44 v !p64 ),
( !p15 v !p39 v !p57 ),
( p6 v !p24 v p32 ),
( !p46 v !p47 v !p93 ),
( p84 v p86 v !p95 ),
( p19 v p48 v p73 ),
( !p40 v !p51 v !p71 ),
( p3 v !p4 v p96 ),
( p14 v !p37 v !p75 ),
( p6 v !p40 v !p69 ),
( !p12 v !p22 v !p53 ),
( p8 v !p51 v p84 ),
( p3 v p63 v p77 ),
( p37 v !p90 v p99 ),
( !p66 v !p72 v p97 ),
( p41 v !p67 v !p99 ),
( p3 v p37 v !p76 ),
( !p34 v p40 v p76 ),
( !p7 v !p8 v p41 ),
( p20 v !p69 v !p99 ),
( p47 v p86 v !p89 ),
( !p44 v p56 v p67 ),
( !p10 v !p38 v !p97 ),
( !p9 v p21 v !p59 ),
( !p43 v !p84 v p87 ),
( !p54 v p61 v p67 ),
( p23 v p49 v p87 ),
( !p6 v p45 v p76 ),
( !p27 v !p28 v p48 ),
( !p39 v !p46 v !p70 ),
( p9 v p77 v !p81 ),
( p13 v !p40 v !p58 ),
( !p31 v !p32 v p99 ),
( p80 v !p93 v !p99 ),
( !p29 v p63 v !p77 ),
( !p19 v p67 v !p79 ),
( !p76 v !p83 v p99 ),
( !p37 v !p83 v !p99 ),
( !p10 v !p29 v !p74 ),
( !p75 v p96 v !p97 ),
( p8 v p22 v !p36 ),
( p13 v !p40 v !p61 ),
( p18 v p73 v p78 ),
( !p29 v !p33 v p44 ),
( !p18 v p64 v p71 ),
( !p4 v p74 v !p87 ),
( p43 v !p59 v p68 ),
( !p22 v !p26 v p30 ),
( !p0 v !p12 v !p17 ),
( !p83 v !p89 v p93 ),
( !p28 v p82 v p88 ),
( !p49 v !p83 v p99 ),
( p4 v p26 v p46 ),
( !p19 v p36 v !p59 ),
( !p35 v p44 v !p56 ),
( p9 v p37 v p87 ),
( p52 v p57 v !p61 ),
( p31 v !p36 v !p51 ),
( !p8 v p12 v p71 ),
( p59 v p68 v !p89 ),
( !p25 v p58 v p99 ),
( p3 v p26 v !p91 ),
( !p40 v p77 v !p83 ),
( p35 v !p73 v !p83 ),
( p2 v !p49 v p53 ),
( !p42 v p72 v p96 ),
( p55 v !p83 v p87 ),
( p20 v p96 v !p98 ),
( !p14 v p38 v p94 ),
( p17 v p24 v p49 ),
( p42 v p92 v !p95 ),
( !p41 v !p71 v !p81 ),
( p3 v p38 v !p55 ),
( !p37 v p43 v p50 ),
( !p27 v !p64 v p89 ),
( p46 v !p52 v !p69 ),
( !p23 v p43 v !p57 ),
( !p41 v !p84 v !p87 ),
( p51 v !p59 v p68 ),
( !p36 v !p46 v p58 ),
( !p17 v !p65 v !p77 ),
( !p1 v p53 v !p84 ),
( !p60 v p65 v !p88 ),
( !p15 v p47 v !p80 ),
( p20 v !p35 v p43 ),
( !p4 v !p36 v !p80 ),
( p72 v p91 v p98 ),
( p28 v !p72 v p86 ),
( !p32 v !p68 v !p98 ),
( !p61 v !p67 v !p72 ),
( p3 v p44 v p45 ),
( p2 v p68 v p98 ),
( !p47 v !p79 v !p86 ),
( !p17 v !p42 v !p94 ),
( p18 v !p39 v p82 ),
( p10 v p63 v !p81 ),
( !p14 v !p23 v p58 ),
( p10 v p29 v !p65 ),
( !p27 v p76 v !p97 ),
( !p23 v !p73 v !p75 ),
( p11 v p42 v p82 ),
( !p53 v !p70 v !p96 ),
( !p9 v p44 v p69 ),
( !p9 v p33 v !p85 ),
( !p51 v !p84 v p92 ),
( !p13 v p26 v p97 ),
( p84 v p86 v p88 ),
( p69 v p70 v p74 ),
( !p27 v p29 v !p97 ),
( !p31 v !p70 v !p89 ),
( !p24 v !p62 v p68 ),
( !p65 v !p93 v !p94 ),
( p47 v p64 v p96 ),
( p5 v p72 v !p81 ),
( p64 v p68 v p95 ),
( p5 v !p20 v !p59 ),
( !p51 v !p52 v !p59 ),
( !p16 v p30 v p96 ),
( !p3 v p24 v !p57 ),
( p25 v !p29 v p36 ),
( p21 v !p65 v !p81 ),
( !p5 v p10 v p22 ),
( p63 v p76 v p84 ),
( !p14 v !p54 v p74 ),
( !p54 v !p87 v !p92 ),
( !p43 v !p55 v p90 ),
( p76 v p77 v !p88 ),
( !p2 v !p57 v !p71 ),
( !p22 v p62 v !p90 ),
( p2 v !p15 v p94 ),
( p2 v p38 v !p96 ),
( !p14 v p56 v !p71 ),
( !p27 v p59 v p96 ),
( !p10 v p59 v p61 ),
( !p12 v p71 v !p74 ),
( p21 v p61 v p97 ),
( p26 v p28 v !p73 ),
( !p37 v !p44 v p73 ),
( p5 v !p42 v !p52 ),
( p3 v p53 v p98 ),
( !p28 v p46 v p67 ),
( p10 v !p46 v p91 ),
( p9 v p35 v p69 ),
( !p5 v !p50 v !p62 ),
( !p2 v p23 v !p75 ),
( !p52 v p53 v p91 ),
( p34 v !p70 v p80 ),
( !p29 v p61 v p62 ),
( p8 v p52 v !p98 ),
( p26 v p34 v !p53 ),
( p37 v p38 v p72 ),
( p25 v !p32 v !p73 ),
( !p10 v !p48 v p91 ),
( !p52 v !p85 v p86 ),
( p25 v !p69 v p91 ),
( p12 v !p18 v p24 ),
( p7 v p36 v p69 ),
( p43 v p64 v !p86 ),
}

DPLL recursively called 110 times

