Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N100L440_10.cnf as 
{
( !p64 v p83 v !p97 ),
( !p31 v !p45 v !p50 ),
( p12 v p69 v p93 ),
( !p15 v p19 v p95 ),
( p6 v p36 v !p43 ),
( !p1 v !p49 v p70 ),
( !p11 v p42 v p86 ),
( !p12 v !p42 v !p94 ),
( p5 v !p15 v p90 ),
( p10 v p50 v p67 ),
( !p1 v p2 v p59 ),
( p11 v p39 v p60 ),
( p39 v !p46 v !p87 ),
( !p3 v p19 v p64 ),
( !p8 v !p49 v p60 ),
( !p22 v p23 v p47 ),
( p14 v p20 v p46 ),
( !p11 v !p15 v p30 ),
( p25 v !p31 v !p63 ),
( p46 v p88 v p99 ),
( p1 v !p80 v p97 ),
( p31 v p55 v !p62 ),
( p44 v p53 v p64 ),
( !p22 v p32 v p53 ),
( p55 v !p69 v p71 ),
( p8 v !p11 v !p35 ),
( !p22 v p28 v p88 ),
( p18 v p86 v !p91 ),
( !p2 v p40 v !p47 ),
( !p11 v !p18 v p96 ),
( !p21 v p82 v p98 ),
( !p11 v p69 v p96 ),
( !p2 v !p8 v p89 ),
( !p13 v p37 v !p90 ),
( p14 v p19 v !p55 ),
( p1 v p48 v p75 ),
( !p8 v !p31 v !p50 ),
( !p30 v p51 v !p90 ),
( p55 v p93 v !p98 ),
( !p1 v p14 v p83 ),
( p1 v p51 v !p80 ),
( p0 v !p19 v p71 ),
( !p8 v !p16 v p26 ),
( !p53 v p71 v !p85 ),
( p0 v p47 v p59 ),
( p18 v !p69 v !p75 ),
( p15 v !p26 v p29 ),
( p27 v p79 v !p91 ),
( !p62 v p85 v !p97 ),
( p11 v p57 v p66 ),
( !p8 v p28 v p83 ),
( p2 v p5 v !p90 ),
( !p16 v !p28 v !p49 ),
( !p44 v !p53 v !p84 ),
( !p3 v !p32 v !p80 ),
( !p13 v p41 v p81 ),
( p1 v !p3 v p10 ),
( p17 v !p50 v !p70 ),
( p26 v p44 v p79 ),
( !p32 v !p61 v p63 ),
( !p6 v p23 v p55 ),
( !p39 v p85 v !p89 ),
( p43 v !p46 v !p71 ),
( p31 v p45 v !p57 ),
( p3 v p43 v p62 ),
( !p8 v !p50 v !p70 ),
( !p14 v !p75 v !p90 ),
( !p6 v !p54 v p79 ),
( !p22 v !p74 v p92 ),
( !p31 v p47 v p65 ),
( p58 v !p82 v p98 ),
( p16 v p24 v !p57 ),
( p6 v !p16 v p26 ),
( p20 v !p84 v p99 ),
( !p5 v !p21 v p49 ),
( !p8 v p89 v p96 ),
( p33 v !p59 v !p62 ),
( !p19 v !p33 v p85 ),
( !p4 v !p18 v p81 ),
( !p11 v p50 v p59 ),
( p22 v !p33 v p50 ),
( !p5 v !p28 v p67 ),
( !p53 v p56 v p72 ),
( p10 v !p26 v !p27 ),
( p4 v p5 v !p74 ),
( p5 v p50 v !p65 ),
( p4 v p16 v !p77 ),
( p48 v p62 v p97 ),
( p1 v !p5 v p79 ),
( p37 v !p48 v !p72 ),
( !p20 v p36 v !p43 ),
( !p5 v !p51 v p80 ),
( p51 v !p74 v p96 ),
( !p34 v !p62 v p71 ),
( !p69 v !p76 v p79 ),
( p23 v p67 v !p92 ),
( p3 v p25 v p35 ),
( p23 v !p55 v p59 ),
( p8 v !p62 v p97 ),
( p26 v p33 v p44 ),
( p44 v !p51 v !p71 ),
( !p23 v !p29 v !p88 ),
( p34 v p78 v p87 ),
( p3 v p68 v !p79 ),
( !p18 v !p79 v p96 ),
( p82 v p91 v !p94 ),
( p56 v p59 v !p71 ),
( !p62 v !p78 v !p79 ),
( p24 v p42 v !p68 ),
( p61 v p73 v p86 ),
( p48 v !p58 v p75 ),
