Parsed passed CNF file formulas/random_3sat/N150L660_19.cnf as 
{
( !p102 v p108 v !p117 ),
( p35 v p119 v p140 ),
( p40 v !p81 v !p136 ),
( p27 v !p49 v !p82 ),
( !p9 v p27 v !p77 ),
( p5 v !p42 v !p81 ),
( !p47 v !p56 v !p79 ),
( !p5 v p55 v p133 ),
( !p29 v p111 v p125 ),
( p48 v p147 v p148 ),
( p40 v p102 v p139 ),
( !p22 v p34 v p120 ),
( p46 v p67 v p105 ),
( !p5 v p45 v !p87 ),
( p8 v p51 v !p117 ),
( !p6 v !p101 v !p145 ),
( p40 v !p69 v !p100 ),
( p97 v p113 v !p148 ),
( !p32 v !p71 v p146 ),
( p28 v !p53 v p59 ),
( !p11 v p116 v p144 ),
( p33 v p85 v p146 ),
( p34 v !p82 v p125 ),
( !p43 v !p91 v !p110 ),
( p73 v !p142 v !p147 ),
( p54 v !p108 v p148 ),
( p74 v p85 v p110 ),
( !p28 v p71 v !p72 ),
( !p9 v !p29 v p124 ),
( !p93 v !p98 v !p113 ),
( !p72 v p107 v p128 ),
( !p80 v p93 v p101 ),
( p43 v !p62 v p121 ),
( p0 v !p76 v !p97 ),
( !p25 v p36 v !p143 ),
( !p11 v !p76 v p112 ),
( !p34 v p59 v !p133 ),
( p22 v p122 v !p145 ),
( !p51 v p82 v !p118 ),
( !p30 v !p73 v p120 ),
( !p94 v !p104 v !p117 ),
( !p112 v p130 v !p143 ),
( !p10 v p66 v p94 ),
( !p31 v p95 v p121 ),
( p10 v !p59 v p141 ),
( p35 v !p82 v p116 ),
( !p33 v p42 v p118 ),
( !p3 v !p47 v p92 ),
( !p28 v p55 v p59 ),
( !p28 v p45 v !p102 ),
( !p73 v p121 v p124 ),
( !p99 v !p124 v p138 ),
( !p79 v !p95 v !p128 ),
( !p60 v !p108 v p118 ),
( p4 v p93 v !p101 ),
( !p9 v p46 v p83 ),
( !p9 v p10 v !p47 ),
( p35 v !p83 v p133 ),
( !p97 v p130 v p136 ),
( p29 v p123 v p141 ),
( !p37 v p42 v !p98 ),
( !p42 v !p48 v p125 ),
( p19 v !p80 v p120 ),
( p23 v !p124 v !p149 ),
( p84 v !p93 v p148 ),
( p28 v p63 v p121 ),
( p25 v !p37 v p122 ),
( !p35 v !p95 v !p138 ),
( p11 v !p54 v !p57 ),
( p11 v p44 v !p122 ),
( p28 v p32 v !p102 ),
( !p24 v p40 v !p143 ),
( !p58 v !p68 v p115 ),
( !p42 v !p43 v !p91 ),
( p73 v !p95 v p118 ),
( p38 v p88 v p101 ),
( !p0 v !p23 v !p36 ),
( !p50 v !p79 v !p117 ),
( !p14 v p60 v p137 ),
( p94 v p99 v !p115 ),
( !p45 v p58 v p113 ),
( p78 v !p116 v p117 ),
( p29 v !p40 v !p119 ),
( p5 v p125 v !p149 ),
( !p0 v p80 v !p134 ),
( !p44 v !p119 v p122 ),
( !p86 v !p93 v !p127 ),
( !p26 v p117 v !p149 ),
( p55 v !p65 v p131 ),
( !p69 v p75 v p112 ),
( !p94 v p130 v p135 ),
( !p81 v !p94 v p117 ),
( p51 v p90 v !p106 ),
( !p80 v !p89 v p130 ),
( !p8 v p36 v p74 ),
( p57 v p89 v p133 ),
( !p26 v p76 v p104 ),
( p0 v p92 v p115 ),
( !p21 v p27 v p123 ),
( !p59 v p63 v !p72 ),
( p8 v p77 v !p80 ),
( p81 v !p103 v !p126 ),
( p13 v p105 v !p125 ),
( !p57 v !p64 v !p117 ),
( !p16 v p39 v !p141 ),
( !p82 v p89 v !p107 ),
( !p23 v !p45 v !p116 ),
( p53 v !p89 v p124 ),
( !p24 v !p126 v !p140 ),
( p61 v !p80 v p105 ),
( p119 v !p133 v !p142 ),
( !p85 v p88 v !p107 ),
( p25 v p42 v !p74 ),
( !p3 v p102 v p134 ),
( p10 v p34 v !p127 ),
( !p60 v p92 v p130 ),
( p45 v p62 v p73 ),
( p16 v p54 v !p67 ),
( p1 v p43 v p71 ),
( !p23 v p50 v !p87 ),
( !p110 v !p119 v p120 ),
( !p30 v p42 v p73 ),
( p12 v p22 v !p43 ),
( !p105 v !p111 v p113 ),
( !p32 v p72 v !p117 ),
( p39 v p41 v p66 ),
( !p31 v !p79 v p126 ),
( p44 v !p76 v !p131 ),
( p4 v !p6 v !p119 ),
( !p0 v !p38 v p97 ),
( !p6 v !p122 v !p139 ),
( p1 v p116 v p142 ),
( !p13 v !p55 v p68 ),
( !p57 v !p74 v p99 ),
( p3 v p88 v !p135 ),
( p4 v !p70 v !p140 ),
( p55 v p70 v p113 ),
( !p48 v !p58 v p116 ),
( !p24 v !p82 v p120 ),
( p39 v !p67 v !p100 ),
( p3 v !p56 v !p145 ),
( !p56 v p62 v p78 ),
( p76 v !p85 v !p86 ),
( !p6 v !p66 v !p141 ),
( !p24 v p85 v p138 ),
( !p35 v !p46 v !p115 ),
( !p65 v !p72 v !p92 ),
( !p34 v p71 v p109 ),
( !p60 v !p94 v p140 ),
( p51 v !p72 v p81 ),
( !p70 v p97 v !p133 ),
( !p2 v p102 v p146 ),
( p31 v p73 v p106 ),
( p10 v p20 v p139 ),
( p81 v p83 v p129 ),
( !p43 v !p141 v !p143 ),
( !p12 v !p48 v !p132 ),
( !p2 v p30 v p41 ),
( !p12 v p29 v p127 ),
( p72 v !p111 v !p138 ),
( p80 v p89 v p124 ),
( p4 v !p12 v !p133 ),
( !p17 v p103 v p138 ),
( p5 v p32 v p39 ),
( p50 v !p72 v !p100 ),
( p20 v p55 v p121 ),
( !p13 v p55 v !p69 ),
( p10 v p116 v p123 ),
( p13 v p40 v p75 ),
( !p9 v p82 v p112 ),
( p45 v p63 v p75 ),
( p1 v !p18 v p138 ),
( p37 v p62 v !p130 ),
( p42 v p75 v !p133 ),
( !p52 v !p69 v !p128 ),
( !p2 v p5 v p85 ),
( !p23 v p98 v !p113 ),
( p31 v p49 v !p144 ),
( p19 v p94 v p143 ),
( p5 v !p28 v !p101 ),
( !p45 v !p102 v p115 ),
( !p20 v !p91 v p143 ),
( p48 v p71 v p115 ),
( p9 v !p69 v p110 ),
