Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N150L630_31.cnf as 
{
( !p64 v !p134 v !p144 ),
( !p15 v !p19 v !p133 ),
( !p67 v p87 v !p106 ),
( !p8 v !p60 v !p111 ),
( !p7 v p34 v p143 ),
( p40 v p56 v !p96 ),
( p86 v !p90 v p116 ),
( p110 v !p137 v !p149 ),
( p9 v !p99 v !p124 ),
( !p9 v p27 v !p128 ),
( p45 v !p64 v !p120 ),
( !p13 v p14 v p124 ),
( p6 v p87 v !p146 ),
( p40 v p65 v p135 ),
( !p19 v !p23 v !p99 ),
( p100 v !p124 v !p136 ),
( p6 v !p66 v !p109 ),
( !p76 v p98 v p107 ),
( !p62 v p94 v p139 ),
( !p16 v !p38 v p82 ),
( p20 v p74 v !p88 ),
( !p28 v !p113 v !p147 ),
( !p2 v !p24 v !p73 ),
( p52 v !p69 v !p74 ),
( !p37 v !p65 v p121 ),
( !p39 v p118 v p137 ),
( !p4 v p31 v !p51 ),
( p19 v p89 v !p115 ),
( p51 v p60 v !p101 ),
( !p12 v !p32 v p66 ),
( p47 v !p60 v p75 ),
( p7 v p28 v p107 ),
( !p2 v p45 v p66 ),
( p49 v p90 v p106 ),
( p30 v !p123 v !p140 ),
( p3 v !p57 v !p64 ),
( p25 v !p31 v !p68 ),
( !p0 v p79 v p84 ),
( p82 v p130 v !p146 ),
( !p33 v !p94 v p116 ),
( p9 v p21 v p29 ),
( !p39 v p95 v !p143 ),
( p29 v p54 v !p67 ),
( p36 v p87 v !p137 ),
( !p13 v p29 v p145 ),
( !p37 v !p59 v p68 ),
( !p46 v p105 v !p141 ),
( !p60 v !p141 v p148 ),
( p9 v p56 v p113 ),
( p32 v p56 v !p67 ),
( p16 v !p27 v p65 ),
( p14 v p73 v p108 ),
( p35 v p57 v !p130 ),
( p19 v p115 v p128 ),
( p68 v !p92 v p132 ),
( !p22 v p60 v p66 ),
( p9 v p63 v p138 ),
( p61 v p66 v p130 ),
( p20 v p129 v p148 ),
( !p37 v p88 v p113 ),
( p32 v !p54 v !p72 ),
( p15 v !p25 v !p55 ),
( !p65 v p115 v p127 ),
( !p6 v p105 v p122 ),
( !p131 v p136 v p149 ),
( p59 v p82 v p91 ),
( !p42 v !p104 v p142 ),
( !p27 v !p51 v !p102 ),
( !p11 v p50 v !p61 ),
( !p21 v !p33 v p121 ),
( p57 v !p72 v p105 ),
( !p43 v !p128 v !p133 ),
( p24 v !p57 v !p114 ),
( p77 v p91 v p145 ),
( !p17 v p80 v !p83 ),
( !p111 v !p114 v p120 ),
( p8 v !p57 v !p136 ),
( !p80 v p103 v p125 ),
( !p19 v p36 v !p143 ),
( p65 v p77 v p127 ),
( !p87 v !p103 v p139 ),
( !p15 v !p70 v !p83 ),
( !p33 v p49 v !p89 ),
( !p66 v !p83 v p140 ),
( p35 v !p106 v !p115 ),
( !p71 v p128 v !p148 ),
( p75 v !p97 v !p119 ),
( !p33 v !p37 v p147 ),
( p52 v !p124 v p148 ),
( p40 v !p64 v !p148 ),
( p58 v !p129 v !p146 ),
( p18 v !p23 v p69 ),
( !p24 v p55 v !p72 ),
( p35 v !p95 v p146 ),
( !p21 v p32 v !p130 ),
