Parsed passed CNF file formulas/random_3sat/N150L810_13.cnf as 
{
( p133 v !p139 v !p146 ),
( !p52 v p96 v !p130 ),
( p1 v p107 v p137 ),
( p23 v p69 v p85 ),
( p21 v !p43 v !p79 ),
( !p26 v p62 v !p130 ),
( !p10 v !p76 v p121 ),
( !p22 v p33 v p70 ),
( p42 v !p120 v !p134 ),
( p77 v !p92 v !p149 ),
( p86 v p100 v p104 ),
( p65 v !p78 v !p120 ),
( !p17 v !p69 v !p128 ),
( !p63 v p82 v !p130 ),
( !p62 v p72 v !p147 ),
( !p36 v p78 v p92 ),
( p15 v p81 v !p101 ),
( !p90 v !p107 v !p130 ),
( !p10 v !p13 v p88 ),
( !p43 v !p120 v p138 ),
( p17 v !p108 v p130 ),
( !p74 v p92 v !p131 ),
( !p35 v !p73 v !p119 ),
( !p50 v !p99 v p118 ),
( p2 v !p99 v !p116 ),
( !p39 v !p86 v !p145 ),
( p15 v !p24 v !p51 ),
( !p112 v p136 v p144 ),
( !p83 v p124 v p145 ),
( p14 v p126 v p140 ),
( !p4 v !p118 v p139 ),
( !p2 v !p7 v p85 ),
( !p85 v !p92 v p103 ),
( p14 v p123 v !p143 ),
( !p4 v !p121 v p144 ),
( !p16 v p107 v !p148 ),
( p67 v p103 v p128 ),
( p15 v p47 v !p133 ),
( p53 v p88 v !p103 ),
( !p10 v p42 v p53 ),
( !p37 v p38 v p96 ),
( p0 v !p52 v !p81 ),
( p12 v p54 v !p64 ),
( !p11 v p38 v p69 ),
( p55 v p106 v !p110 ),
( p16 v p95 v p116 ),
( !p24 v !p98 v p128 ),
( !p24 v !p77 v p149 ),
( p62 v !p86 v !p142 ),
( p12 v p13 v !p15 ),
( !p26 v p39 v p92 ),
( !p48 v p75 v p89 ),
( p0 v !p120 v p127 ),
( p0 v p3 v p8 ),
( !p30 v !p90 v p125 ),
( !p35 v !p54 v !p75 ),
( p42 v p67 v !p146 ),
( p33 v !p34 v p44 ),
( !p48 v p100 v !p137 ),
( !p78 v !p131 v p145 ),
( !p46 v !p63 v !p100 ),
( !p3 v !p66 v p139 ),
( !p43 v !p116 v !p144 ),
( !p31 v !p42 v !p136 ),
( p61 v p66 v p70 ),
( p27 v !p36 v !p145 ),
( p63 v !p122 v p125 ),
( !p62 v !p73 v p80 ),
( p15 v !p89 v p107 ),
( p20 v !p32 v !p51 ),
( !p102 v p112 v p141 ),
( p69 v p98 v p106 ),
( p3 v p76 v p145 ),
( p25 v !p40 v p139 ),
( !p46 v p94 v p140 ),
( !p5 v p63 v !p138 ),
( p35 v !p92 v !p149 ),
( !p9 v !p24 v !p49 ),
( !p36 v !p93 v p143 ),
( p3 v p84 v p103 ),
( !p22 v !p32 v !p86 ),
( p87 v !p103 v p149 ),
( !p1 v p17 v !p107 ),
( p18 v p20 v !p96 ),
( !p67 v !p69 v !p123 ),
( p35 v !p96 v p109 ),
( p77 v p102 v p120 ),
( !p103 v p110 v p149 ),
( p81 v p106 v !p145 ),
( p8 v p38 v p54 ),
( !p34 v !p58 v p138 ),
( p3 v p17 v p33 ),
( !p11 v !p86 v p125 ),
( p5 v p63 v p95 ),
( !p2 v p64 v !p126 ),
( !p47 v !p55 v p141 ),
( p90 v !p121 v p147 ),
( !p71 v p106 v p146 ),
( p35 v p84 v p140 ),
( p18 v p63 v !p69 ),
( !p30 v !p78 v !p126 ),
( !p19 v !p35 v !p84 ),
( p77 v p136 v p139 ),
( p24 v p40 v p118 ),
( p12 v p23 v !p35 ),
( p0 v p67 v !p136 ),
( p49 v !p53 v !p57 ),
( !p63 v !p75 v p126 ),
( !p11 v p86 v !p102 ),
( !p10 v !p40 v !p124 ),
( !p14 v !p34 v p121 ),
( !p44 v !p61 v !p134 ),
( p89 v p124 v p142 ),
( !p74 v !p117 v p132 ),
( !p52 v p84 v p90 ),
( !p27 v p54 v !p149 ),
( p48 v !p84 v !p143 ),
( !p12 v p75 v !p122 ),
( !p15 v !p35 v p98 ),
( !p23 v p26 v !p38 ),
( p15 v p23 v p26 ),
( p53 v !p130 v !p133 ),
( !p19 v !p86 v p94 ),
( p5 v !p42 v p74 ),
( p13 v p83 v p109 ),
( p40 v p47 v p113 ),
( p29 v p89 v p121 ),
( !p36 v p80 v p84 ),
( !p62 v !p84 v !p134 ),
( p95 v !p138 v p145 ),
( p20 v p118 v p134 ),
( !p52 v !p78 v !p134 ),
( !p26 v p119 v !p126 ),
( p34 v !p81 v p149 ),
( !p5 v !p90 v p133 ),
( !p0 v p102 v p143 ),
( !p50 v p117 v !p124 ),
( p7 v !p9 v p131 ),
( p27 v p86 v p143 ),
( p18 v p26 v p77 ),
( p29 v p75 v p141 ),
( p34 v !p70 v !p86 ),
( !p45 v !p88 v p100 ),
( p17 v !p69 v p139 ),
( !p67 v !p126 v !p136 ),
( !p35 v p81 v !p122 ),
( !p85 v !p88 v !p136 ),
( !p34 v !p112 v !p114 ),
( p13 v !p54 v !p65 ),
( p35 v p127 v p145 ),
( p6 v !p75 v !p90 ),
( p21 v !p30 v !p53 ),
( p43 v !p82 v p114 ),
( !p53 v p70 v p116 ),
( p35 v !p130 v !p139 ),
( !p20 v p105 v !p109 ),
( p4 v p23 v p81 ),
( !p51 v !p59 v !p108 ),
( !p6 v !p35 v !p78 ),
( p4 v p39 v p62 ),
( p40 v p77 v !p90 ),
( !p34 v !p61 v p76 ),
( !p23 v !p59 v !p139 ),
( !p4 v !p97 v p109 ),
( p16 v p119 v p131 ),
( !p63 v !p72 v p115 ),
( p80 v p95 v !p118 ),
( !p52 v !p122 v p129 ),
