Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N150L810_17.cnf as 
{
( !p72 v p82 v !p91 ),
( p28 v p54 v !p124 ),
( !p121 v p147 v !p148 ),
( !p53 v !p64 v !p67 ),
( p1 v !p75 v p89 ),
( !p4 v !p44 v p68 ),
( p6 v p14 v !p28 ),
( p13 v p38 v p142 ),
( p1 v p38 v !p116 ),
( !p3 v !p48 v !p143 ),
( p11 v p13 v !p146 ),
( p9 v !p25 v !p146 ),
( p27 v !p55 v p129 ),
( !p77 v p105 v !p145 ),
( !p124 v p130 v !p133 ),
( p17 v !p115 v !p128 ),
( !p36 v p92 v p126 ),
( p9 v p29 v !p58 ),
( !p8 v !p81 v !p101 ),
( p43 v !p66 v p116 ),
( p8 v !p25 v !p48 ),
( p36 v p58 v !p116 ),
( p38 v p39 v !p60 ),
( p12 v !p22 v p66 ),
( p0 v p11 v p94 ),
( !p51 v !p94 v !p140 ),
( p18 v p75 v !p98 ),
( p30 v !p41 v p63 ),
( !p54 v p65 v !p114 ),
( !p62 v !p89 v p149 ),
( !p39 v !p88 v p135 ),
( !p25 v p30 v !p131 ),
( !p1 v !p114 v p143 ),
( p32 v p86 v p100 ),
( !p18 v p43 v !p146 ),
( !p35 v !p47 v p108 ),
( p76 v !p126 v p147 ),
( p14 v p65 v p73 ),
( !p2 v !p138 v p140 ),
( p120 v !p128 v p137 ),
( p74 v !p124 v !p133 ),
( p11 v p52 v !p119 ),
( !p19 v !p71 v p82 ),
( !p0 v !p81 v !p111 ),
( !p8 v !p88 v p140 ),
( !p69 v p111 v !p117 ),
( p48 v p89 v !p117 ),
( !p41 v !p42 v !p118 ),
( !p15 v p91 v !p96 ),
( p30 v !p47 v p111 ),
( p16 v p29 v p148 ),
( !p13 v p33 v p136 ),
( p1 v !p43 v p57 ),
( !p37 v p124 v p149 ),
( !p125 v !p126 v !p134 ),
( !p18 v p55 v p58 ),
( p104 v !p110 v p115 ),
( p56 v p63 v !p84 ),
( !p37 v p95 v !p99 ),
( p67 v !p73 v p111 ),
( p42 v !p102 v p111 ),
( p30 v p32 v !p139 ),
( p31 v !p45 v !p87 ),
( !p3 v !p6 v p67 ),
( p99 v p112 v p147 ),
( !p34 v !p94 v !p128 ),
( !p11 v p28 v p62 ),
( !p87 v !p105 v p144 ),
( !p48 v !p60 v p91 ),
( !p24 v !p74 v !p131 ),
( !p85 v !p94 v !p140 ),
( p37 v p107 v p139 ),
( !p10 v p50 v p65 ),
( !p30 v !p118 v !p142 ),
( p25 v !p67 v p108 ),
( p1 v !p113 v !p138 ),
( !p10 v !p67 v !p133 ),
( !p35 v p47 v !p57 ),
( p16 v !p96 v p106 ),
( !p48 v !p108 v !p133 ),
( p17 v !p105 v !p115 ),
( !p52 v !p56 v !p99 ),
( p78 v p100 v !p125 ),
( !p22 v !p23 v p49 ),
( p124 v p135 v !p148 ),
( p20 v p66 v !p112 ),
( p89 v !p107 v p145 ),
( p64 v !p106 v !p123 ),
( !p15 v p61 v !p80 ),
( p3 v p131 v !p144 ),
( !p10 v !p73 v p133 ),
( !p6 v !p23 v !p122 ),
( p49 v !p54 v p70 ),
( p44 v !p86 v !p98 ),
( p21 v !p35 v !p57 ),
( !p96 v p123 v p143 ),
( !p88 v p90 v p105 ),
( p34 v p49 v !p143 ),
( p120 v !p123 v p126 ),
( p46 v !p109 v p135 ),
( !p114 v p118 v !p133 ),
( !p5 v p78 v !p82 ),
( p6 v !p25 v p143 ),
( p1 v !p94 v !p133 ),
( p9 v !p13 v p67 ),
( p41 v p51 v !p110 ),
( !p50 v !p58 v !p82 ),
( !p20 v p46 v !p111 ),
( !p19 v !p25 v !p137 ),
( p52 v !p126 v p142 ),
( !p19 v !p28 v p87 ),
( p34 v p89 v !p142 ),
( p14 v !p38 v !p147 ),
( p123 v !p140 v p145 ),
( !p120 v p141 v p148 ),
( p38 v p56 v !p142 ),
( !p42 v !p83 v p113 ),
( p31 v p112 v !p146 ),
( p63 v p115 v !p122 ),
( p19 v p62 v p80 ),
( p19 v p39 v p138 ),
( p45 v p81 v p138 ),
( !p68 v p104 v !p125 ),
( p4 v !p58 v p76 ),
( !p36 v p107 v !p114 ),
( !p23 v p35 v p129 ),
( !p19 v !p57 v !p144 ),
( p69 v p75 v !p120 ),
( p36 v p91 v p99 ),
( !p74 v !p97 v p100 ),
( !p46 v !p52 v !p90 ),
( !p41 v !p82 v !p109 ),
( !p56 v !p97 v p108 ),
( p66 v !p116 v p118 ),
( !p20 v p81 v !p101 ),
( !p29 v p63 v !p99 ),
( !p42 v p100 v !p132 ),
( p26 v !p96 v p138 ),
( p5 v p16 v p69 ),
( p51 v !p66 v !p149 ),
( !p0 v !p59 v !p73 ),
( p80 v p105 v !p108 ),
( p46 v !p51 v p80 ),
( p17 v p32 v !p69 ),
( p57 v p69 v p101 ),
( p89 v !p100 v p146 ),
( p5 v !p8 v !p37 ),
( p33 v !p37 v !p93 ),
( p14 v p32 v p139 ),
( p13 v !p82 v !p94 ),
( !p42 v !p66 v !p102 ),
( !p8 v !p72 v p124 ),
( p8 v !p110 v p142 ),
( !p30 v p67 v p124 ),
( !p29 v !p35 v p76 ),
( p19 v p94 v !p122 ),
( p84 v !p107 v !p127 ),
( !p51 v p111 v !p143 ),
( p42 v !p129 v !p134 ),
( p51 v p95 v p115 ),
( !p22 v p69 v p122 ),
( !p85 v p101 v !p108 ),
( p21 v !p55 v !p124 ),
( !p12 v !p52 v !p96 ),
( !p17 v p127 v !p145 ),
( p80 v p83 v !p125 ),
( p96 v p114 v !p129 ),
( !p8 v !p104 v !p122 ),
( p32 v !p104 v p131 ),
( !p16 v p29 v !p75 ),
( !p34 v !p91 v p111 ),
( !p56 v !p70 v !p98 ),
( p11 v p34 v p121 ),
( !p23 v !p35 v !p75 ),
( p126 v p142 v p145 ),
( p61 v p101 v p135 ),
( !p48 v p65 v p140 ),
( !p3 v !p51 v p64 ),
( !p28 v !p30 v !p36 ),
( !p66 v p125 v !p134 ),
( p23 v p59 v !p140 ),
( !p1 v p104 v p147 ),
( p11 v p63 v p72 ),
( !p10 v p47 v !p49 ),
( p10 v !p69 v p95 ),
( p74 v !p134 v p141 ),
( p16 v p62 v !p114 ),
