Parsed passed CNF file formulas/random_3sat/N150L630_91.cnf as 
{
( p8 v !p16 v p35 ),
( p24 v !p99 v !p134 ),
( p50 v !p110 v p133 ),
( !p40 v p49 v p88 ),
( p41 v p68 v p111 ),
( p3 v p102 v p123 ),
( !p31 v p54 v p85 ),
( !p18 v !p92 v !p105 ),
( !p67 v !p71 v p121 ),
( p5 v p47 v !p137 ),
( p10 v !p68 v !p141 ),
( p75 v !p89 v !p147 ),
( !p28 v !p50 v p105 ),
( !p53 v p121 v p122 ),
( p41 v !p136 v !p147 ),
( p35 v p71 v p146 ),
( p19 v !p54 v !p147 ),
( p65 v !p100 v p133 ),
( !p0 v p103 v !p107 ),
( !p56 v !p114 v !p149 ),
( p32 v !p52 v !p131 ),
( p58 v !p107 v p122 ),
( !p37 v !p84 v !p132 ),
( p82 v p93 v p140 ),
( p8 v !p24 v !p27 ),
( p20 v !p35 v !p134 ),
( p51 v !p83 v p132 ),
( !p1 v p54 v !p102 ),
( !p55 v p87 v !p129 ),
( p39 v !p52 v p70 ),
( !p59 v p61 v p136 ),
( p26 v p54 v !p108 ),
( p52 v p68 v !p128 ),
( !p0 v p90 v !p101 ),
( p1 v p5 v p62 ),
( !p19 v p139 v p148 ),
( !p11 v !p17 v !p111 ),
( !p40 v p44 v p74 ),
( !p22 v !p68 v p77 ),
( p120 v p127 v p147 ),
( p3 v !p37 v p90 ),
( !p45 v !p119 v !p125 ),
( !p0 v p50 v p131 ),
( p38 v !p64 v !p115 ),
( p16 v p92 v !p104 ),
( !p11 v p50 v !p69 ),
( !p68 v p111 v p120 ),
( !p28 v p66 v p100 ),
( !p14 v !p67 v p132 ),
( p41 v p116 v !p133 ),
( !p69 v p138 v p144 ),
( !p36 v !p41 v p104 ),
( p110 v p114 v p121 ),
( p53 v !p89 v !p121 ),
( !p10 v !p57 v p104 ),
( p39 v !p120 v p149 ),
( p2 v p24 v p31 ),
( !p6 v p20 v !p118 ),
( p13 v !p74 v !p118 ),
( !p33 v !p86 v !p134 ),
( p13 v p16 v !p17 ),
( p60 v !p100 v !p133 ),
( !p91 v !p119 v p134 ),
( p64 v !p66 v p82 ),
( p13 v !p62 v p90 ),
( !p42 v !p106 v p130 ),
( !p17 v p21 v p142 ),
( p24 v p42 v p120 ),
( p19 v !p90 v p140 ),
( p33 v p102 v !p133 ),
( !p7 v p83 v p126 ),
( !p23 v !p28 v !p117 ),
( !p52 v !p112 v p126 ),
( !p21 v !p33 v p111 ),
( p2 v p7 v p110 ),
( !p31 v p64 v p97 ),
( !p42 v !p60 v !p114 ),
( p16 v p98 v p125 ),
( !p38 v !p83 v p112 ),
( !p1 v !p37 v p117 ),
( !p77 v !p86 v p111 ),
( !p80 v p84 v !p142 ),
( !p48 v !p55 v p84 ),
( p25 v p77 v !p107 ),
( p10 v !p36 v p103 ),
( p25 v p54 v p57 ),
( p66 v p88 v p109 ),
( !p28 v !p49 v p127 ),
( p59 v !p60 v p114 ),
( !p88 v p99 v p122 ),
( p7 v !p59 v p108 ),
( !p9 v !p58 v p124 ),
( p95 v !p118 v p136 ),
( p87 v !p96 v !p118 ),
( p73 v p108 v !p130 ),
( !p13 v p58 v p63 ),
( p62 v !p71 v !p104 ),
( p1 v !p65 v p109 ),
( !p29 v !p91 v !p124 ),
( p60 v p113 v p137 ),
( p11 v p42 v p82 ),
( !p30 v !p96 v p119 ),
( !p98 v p101 v !p140 ),
( p3 v p108 v !p127 ),
( !p6 v p60 v !p91 ),
( !p8 v p145 v !p148 ),
( !p42 v !p75 v p112 ),
( !p37 v p73 v p89 ),
( p46 v !p82 v p125 ),
( !p3 v !p63 v !p127 ),
( !p38 v p78 v p131 ),
( p100 v p115 v p130 ),
( p80 v !p130 v p143 ),
( !p66 v !p91 v p134 ),
( p42 v p81 v !p128 ),
( p12 v p19 v !p113 ),
( p45 v p46 v p113 ),
( !p14 v !p78 v p131 ),
( !p17 v !p127 v !p148 ),
( p61 v !p66 v !p84 ),
( !p7 v !p39 v p100 ),
( p43 v p81 v !p84 ),
( !p48 v p74 v p90 ),
( p5 v !p69 v !p119 ),
( !p43 v !p97 v !p122 ),
( !p1 v !p56 v !p104 ),
( p86 v !p106 v p113 ),
( p9 v p117 v p142 ),
( !p4 v p29 v p31 ),
( p10 v p26 v p126 ),
( !p1 v p84 v p87 ),
( p18 v p40 v p62 ),
( p59 v p120 v !p131 ),
( p94 v !p105 v p128 ),
( p24 v p64 v !p148 ),
( !p88 v p137 v p146 ),
( !p6 v !p38 v p63 ),
( p66 v !p101 v !p119 ),
( !p26 v p36 v !p102 ),
( p62 v p86 v p129 ),
( p12 v p13 v p145 ),
( p18 v !p43 v !p89 ),
( p19 v !p94 v !p144 ),
( !p63 v p122 v !p125 ),
( p8 v p46 v p121 ),
( !p62 v !p130 v p133 ),
( p7 v p33 v p82 ),
( !p89 v p128 v !p147 ),
( p7 v !p10 v !p83 ),
( !p63 v !p105 v p144 ),
( !p48 v p67 v !p71 ),
( !p26 v p102 v p129 ),
( !p59 v p67 v p97 ),
( !p7 v p32 v p50 ),
( p48 v !p123 v p133 ),
( p93 v p106 v !p130 ),
( !p42 v !p50 v !p52 ),
( !p3 v !p23 v p112 ),
( p4 v !p39 v !p100 ),
( p58 v !p132 v !p134 ),
( !p0 v p84 v p111 ),
( !p34 v p94 v !p122 ),
( p34 v p35 v !p75 ),
( !p72 v !p119 v !p132 ),
( p46 v !p87 v !p142 ),
( !p113 v p119 v !p120 ),
( !p33 v !p77 v !p110 ),
( p25 v !p103 v p108 ),
( p25 v !p78 v p140 ),
( p86 v !p95 v !p133 ),
( !p23 v !p27 v !p147 ),
( p38 v !p46 v !p98 ),
( !p87 v p102 v !p113 ),
( p87 v !p101 v p107 ),
( p77 v !p81 v !p97 ),
( !p103 v p143 v !p148 ),
( p35 v p49 v p80 ),
( p26 v p80 v !p89 ),
( p23 v p47 v !p118 ),
( !p9 v !p134 v p135 ),
( p81 v p134 v p149 ),
( !p55 v !p78 v p144 ),
( p61 v p68 v p86 ),
( !p10 v !p15 v p43 ),
( !p14 v p79 v !p125 ),
( !p19 v !p60 v p73 ),
( !p26 v !p132 v !p140 ),
( !p3 v !p15 v !p45 ),
( !p59 v p69 v !p144 ),
( p67 v !p119 v p141 ),
( p32 v p41 v !p110 ),
( !p2 v !p134 v !p147 ),
( !p3 v !p75 v !p120 ),
( p21 v !p96 v !p105 ),
( p26 v !p131 v !p136 ),
( !p20 v p73 v !p108 ),
( p10 v !p53 v p82 ),
( !p20 v p40 v !p60 ),
( !p28 v !p78 v !p120 ),
( p25 v !p65 v !p76 ),
( !p33 v !p104 v p134 ),
( p33 v p108 v p140 ),
( p50 v p130 v p139 ),
( !p38 v !p56 v p145 ),
( !p1 v !p71 v !p107 ),
( p20 v p123 v !p134 ),
( !p55 v !p68 v !p142 ),
( p16 v p133 v !p149 ),
( p92 v !p105 v p139 ),
( p48 v p70 v !p112 ),
( p32 v p99 v !p135 ),
( !p42 v !p63 v p96 ),
( !p51 v !p120 v p127 ),
( p59 v p74 v !p135 ),
( !p43 v p58 v p95 ),
( p99 v !p124 v !p128 ),
( !p95 v !p128 v !p138 ),
( p42 v !p53 v !p69 ),
( p25 v p59 v p126 ),
( p13 v !p30 v p126 ),
( p3 v p7 v p45 ),
( !p28 v !p65 v p99 ),
( p12 v !p34 v p78 ),
( p11 v !p49 v p50 ),
( !p66 v !p91 v !p137 ),
( !p45 v p87 v p132 ),
( !p1 v p7 v p38 ),
( !p13 v !p27 v p142 ),
( p28 v !p41 v p105 ),
( p33 v p97 v p112 ),
( p89 v !p121 v !p124 ),
( p0 v p99 v p112 ),
( !p4 v p68 v !p147 ),
( p49 v p79 v p124 ),
( p23 v p46 v p93 ),
( p84 v p94 v p138 ),
( !p11 v !p38 v p105 ),
( !p1 v p35 v !p86 ),
( !p6 v p35 v p145 ),
( p27 v p122 v !p135 ),
( !p9 v !p34 v !p39 ),
( p25 v p27 v p58 ),
( p45 v p117 v p127 ),
( p54 v p74 v p118 ),
( p24 v !p61 v p137 ),
( !p79 v !p82 v p130 ),
( p61 v !p99 v !p146 ),
( !p8 v !p50 v !p54 ),
( !p22 v !p109 v !p120 ),
( p35 v p98 v p116 ),
( !p29 v p111 v p125 ),
( !p108 v p123 v p135 ),
( !p48 v p65 v p88 ),
( !p16 v !p29 v p126 ),
( p4 v p26 v !p115 ),
( p43 v p103 v !p123 ),
( !p25 v !p61 v !p143 ),
( !p17 v !p43 v p102 ),
( p57 v p73 v p120 ),
( p13 v p104 v p106 ),
( !p0 v p33 v !p60 ),
( p20 v p124 v p135 ),
( !p8 v p73 v p74 ),
( p6 v !p97 v p113 ),
( p44 v p123 v !p138 ),
( !p75 v !p125 v !p148 ),
( p11 v p34 v !p84 ),
( p53 v !p122 v !p134 ),
( !p5 v p69 v !p136 ),
( p77 v !p122 v p139 ),
( !p39 v !p78 v p95 ),
( p61 v p72 v !p143 ),
( !p2 v p54 v !p82 ),
( !p3 v p85 v p125 ),
( !p30 v p136 v !p140 ),
( !p27 v !p49 v !p55 ),
( p59 v p72 v p149 ),
( !p22 v p36 v !p46 ),
( p111 v p120 v p146 ),
( !p59 v !p84 v p148 ),
( !p14 v p86 v !p119 ),
( !p18 v !p19 v !p83 ),
( p4 v p50 v p143 ),
( !p22 v p41 v p129 ),
