Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N150L840_74.cnf as 
{
( p113 v !p115 v p131 ),
( p11 v p20 v p28 ),
( !p95 v !p99 v p107 ),
( p63 v !p68 v !p88 ),
( p3 v !p51 v p140 ),
( p21 v !p27 v p129 ),
( !p73 v p80 v p132 ),
( p7 v !p54 v !p105 ),
( !p28 v !p32 v !p130 ),
( p34 v !p65 v !p135 ),
( !p33 v p74 v !p110 ),
( !p22 v !p64 v p136 ),
( p3 v p45 v p138 ),
( !p11 v !p86 v p121 ),
( !p27 v !p38 v p141 ),
( p41 v !p113 v p129 ),
( !p48 v !p99 v !p147 ),
( p37 v !p56 v p89 ),
( !p37 v !p38 v p130 ),
( p6 v p119 v p140 ),
( p20 v p131 v !p138 ),
( !p36 v p76 v !p149 ),
( p60 v !p83 v p89 ),
( !p9 v !p10 v p11 ),
( !p7 v !p84 v p109 ),
( p13 v !p19 v !p118 ),
( !p20 v !p63 v !p79 ),
( !p59 v !p105 v p134 ),
( !p5 v p82 v p88 ),
( p130 v !p138 v !p142 ),
( p0 v !p90 v !p127 ),
( p20 v !p64 v !p133 ),
( !p12 v p22 v p105 ),
( !p75 v p83 v !p87 ),
( !p51 v !p121 v !p146 ),
( !p25 v p74 v !p135 ),
( p91 v p114 v p130 ),
( p6 v p66 v p90 ),
( p115 v p145 v p147 ),
( p35 v p100 v !p140 ),
( p67 v !p77 v p102 ),
( p20 v !p48 v p49 ),
( p18 v !p101 v !p129 ),
( p22 v p80 v !p84 ),
( p22 v p45 v p55 ),
( !p9 v p69 v !p74 ),
( !p11 v p91 v !p117 ),
( !p46 v p102 v !p127 ),
( p27 v !p55 v !p64 ),
( !p19 v !p55 v p57 ),
( !p2 v !p89 v p123 ),
( p110 v !p112 v !p128 ),
( p14 v !p27 v p47 ),
( p98 v p129 v !p130 ),
( !p1 v p36 v p124 ),
( !p18 v !p33 v p53 ),
( !p3 v p64 v p74 ),
( p3 v !p47 v p149 ),
( p100 v !p128 v !p144 ),
( !p27 v !p68 v p71 ),
( !p15 v p36 v !p42 ),
( p51 v !p103 v !p107 ),
( !p5 v p47 v !p113 ),
( p34 v p51 v !p130 ),
( p1 v !p39 v !p123 ),
( !p62 v p97 v !p127 ),
( !p6 v !p10 v !p142 ),
( !p18 v p134 v p142 ),
( !p47 v !p98 v !p143 ),
( p1 v !p35 v !p127 ),
( p7 v p61 v p123 ),
( !p9 v p13 v p91 ),
( !p62 v p107 v !p147 ),
( p63 v p132 v !p144 ),
( p5 v !p7 v p138 ),
( !p1 v !p32 v p93 ),
( !p3 v !p24 v !p137 ),
( p79 v !p110 v p140 ),
( !p25 v p48 v !p130 ),
( p24 v p87 v p95 ),
( p4 v p11 v p148 ),
( p7 v !p13 v !p36 ),
( !p18 v !p53 v p102 ),
( !p13 v !p51 v !p80 ),
( !p109 v p123 v p130 ),
( p5 v !p81 v p104 ),
( p7 v p47 v !p102 ),
( p2 v !p22 v p76 ),
( !p19 v p142 v p147 ),
( !p31 v !p73 v p113 ),
( p4 v !p87 v !p125 ),
( p85 v p111 v p119 ),
( !p21 v p63 v !p112 ),
( p112 v p138 v p143 ),
( !p24 v !p89 v p96 ),
( p51 v !p82 v p143 ),
( !p98 v p99 v !p140 ),
( !p5 v !p93 v !p131 ),
( p59 v !p91 v p113 ),
( !p28 v p132 v p144 ),
( !p10 v p33 v !p67 ),
( p77 v p124 v p149 ),
( p11 v p136 v !p145 ),
( p39 v p115 v p136 ),
( !p114 v p120 v p147 ),
( p108 v !p123 v !p127 ),
( !p2 v !p78 v !p95 ),
( !p64 v !p124 v !p133 ),
( p88 v !p100 v !p133 ),
( p104 v !p105 v p144 ),
( p64 v p110 v !p141 ),
( !p55 v p94 v p100 ),
( !p61 v !p109 v !p139 ),
( !p41 v p72 v p142 ),
( !p28 v !p72 v p95 ),
( p4 v p27 v p133 ),
( !p45 v !p72 v !p135 ),
( !p37 v !p71 v p102 ),
( p57 v p67 v !p146 ),
( p36 v !p92 v p147 ),
( !p24 v p138 v !p149 ),
( p40 v !p83 v p94 ),
( p28 v p85 v !p103 ),
( !p92 v !p94 v p124 ),
( p8 v p59 v p100 ),
( !p4 v !p32 v !p42 ),
( p18 v !p116 v p134 ),
( p28 v !p29 v p109 ),
( !p18 v p77 v !p103 ),
( !p34 v p55 v !p75 ),
( p26 v p49 v p84 ),
( p55 v !p94 v !p98 ),
( !p64 v !p109 v !p131 ),
( p77 v p79 v !p121 ),
( !p19 v p41 v p139 ),
( p43 v p45 v !p58 ),
( !p57 v p124 v !p138 ),
( p3 v !p63 v p78 ),
( !p3 v !p98 v !p123 ),
( p9 v !p54 v !p88 ),
