Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N150L690_30.cnf as 
{
( !p44 v p63 v p72 ),
( p13 v !p44 v !p60 ),
( !p45 v !p89 v p99 ),
( !p55 v p82 v !p112 ),
( !p95 v !p96 v !p137 ),
( p53 v !p68 v !p97 ),
( !p46 v !p96 v !p120 ),
( p74 v p97 v !p103 ),
( p58 v !p84 v !p134 ),
( !p49 v !p91 v p139 ),
( p13 v p36 v !p141 ),
( !p12 v p67 v p116 ),
( !p41 v !p53 v p97 ),
( !p78 v !p126 v p142 ),
( p4 v !p46 v p61 ),
( p52 v !p84 v !p142 ),
( !p26 v p44 v p46 ),
( p5 v !p13 v !p114 ),
( p79 v p123 v p148 ),
( !p18 v !p92 v p118 ),
( p40 v p72 v p130 ),
( !p43 v !p63 v p149 ),
( !p38 v p107 v !p130 ),
( p30 v p91 v !p93 ),
( p3 v p28 v !p148 ),
( !p11 v !p50 v p109 ),
( p103 v !p127 v !p147 ),
( !p36 v !p56 v p114 ),
( !p97 v p139 v !p142 ),
( p8 v p14 v !p43 ),
( !p18 v !p77 v p110 ),
( !p4 v p43 v p62 ),
( !p41 v !p46 v p129 ),
( !p99 v !p119 v p128 ),
( !p59 v !p76 v !p111 ),
( !p20 v p74 v !p135 ),
( !p23 v p80 v p109 ),
( !p11 v !p70 v p107 ),
( p50 v p62 v !p134 ),
( !p24 v !p35 v p128 ),
( !p57 v p88 v !p101 ),
( p95 v !p131 v p134 ),
( !p2 v !p59 v !p145 ),
( !p26 v !p49 v !p53 ),
( !p9 v p40 v p123 ),
( p74 v !p135 v p143 ),
( !p1 v p8 v p69 ),
( p15 v !p126 v !p140 ),
( !p23 v p81 v !p145 ),
( !p55 v p77 v !p91 ),
( !p72 v p103 v !p134 ),
( p20 v !p45 v !p86 ),
( !p13 v p115 v !p141 ),
( p37 v p50 v p104 ),
( !p8 v !p71 v !p107 ),
( !p77 v p81 v !p103 ),
( p3 v !p119 v p148 ),
( !p9 v p81 v !p115 ),
( p1 v !p90 v p129 ),
( !p37 v !p124 v p138 ),
( p14 v p18 v p133 ),
( !p54 v p72 v !p102 ),
( p29 v !p51 v p87 ),
( p54 v !p77 v !p125 ),
( p86 v p115 v p141 ),
( p23 v !p55 v !p106 ),
( !p28 v !p97 v p101 ),
( !p1 v p82 v !p89 ),
( p42 v p115 v !p137 ),
( p13 v p20 v p26 ),
( p2 v !p103 v p134 ),
( !p35 v p60 v !p142 ),
( !p23 v p73 v p86 ),
( p2 v !p41 v p46 ),
( p4 v !p105 v !p117 ),
( !p23 v !p77 v p136 ),
( !p3 v !p8 v p76 ),
( p72 v !p75 v !p135 ),
( p1 v !p13 v p23 ),
( p1 v p85 v !p131 ),
( p9 v !p112 v p139 ),
( !p20 v p48 v p53 ),
( !p83 v p97 v p148 ),
( !p63 v !p69 v !p132 ),
( p15 v !p66 v p123 ),
( !p26 v p95 v p144 ),
( p47 v !p55 v p121 ),
( !p33 v p89 v p135 ),
( p26 v !p71 v !p138 ),
( p16 v !p99 v p115 ),
( p9 v p117 v !p136 ),
( p13 v !p75 v p89 ),
( p25 v p80 v !p138 ),
( !p13 v !p32 v p41 ),
( !p5 v !p67 v p109 ),
( p1 v p61 v !p110 ),
( p4 v p70 v p143 ),
( p26 v p47 v p64 ),
( p73 v p115 v p141 ),
( p46 v p72 v !p101 ),
( !p28 v !p70 v !p118 ),
( p8 v !p24 v !p70 ),
( p28 v !p54 v !p122 ),
( p3 v !p10 v p11 ),
( p28 v p46 v !p138 ),
( p37 v !p51 v p104 ),
( !p3 v p5 v !p142 ),
( p6 v !p38 v p59 ),
( p21 v p39 v !p133 ),
( p14 v p43 v !p62 ),
( !p50 v p137 v p144 ),
( !p61 v p89 v p121 ),
( p18 v p60 v !p128 ),
( !p11 v p54 v !p122 ),
( !p11 v !p51 v !p99 ),
( !p72 v p104 v p131 ),
( p25 v p119 v !p146 ),
( !p36 v p97 v !p148 ),
( p83 v !p113 v !p136 ),
( !p46 v !p60 v p128 ),
( !p0 v p24 v !p65 ),
( !p82 v p118 v !p144 ),
( p35 v p93 v !p142 ),
( !p36 v p127 v !p133 ),
( !p52 v !p96 v p123 ),
( p33 v !p51 v p108 ),
( p1 v !p73 v !p125 ),
( p21 v !p24 v p33 ),
( p13 v p115 v p135 ),
( !p29 v p81 v p92 ),
( !p80 v !p93 v p122 ),
( p24 v p56 v p148 ),
( p43 v p70 v p119 ),
( p60 v p71 v p132 ),
( p14 v !p140 v p142 ),
( p44 v !p61 v p79 ),
( !p88 v !p106 v p141 ),
( p42 v !p49 v !p115 ),
( p19 v !p72 v !p149 ),
( p14 v !p16 v p64 ),
( !p62 v p97 v !p105 ),
( !p29 v p71 v !p117 ),
( p8 v !p68 v !p146 ),
( !p14 v !p57 v p109 ),
( p64 v !p72 v p93 ),
( p37 v p39 v p129 ),
( p29 v p41 v p98 ),
( p23 v !p93 v p106 ),
( !p38 v p42 v p97 ),
( !p0 v !p25 v !p88 ),
( !p37 v p110 v !p125 ),
( p37 v p119 v !p125 ),
( p71 v p105 v p111 ),
( p21 v !p64 v p104 ),
( !p43 v p72 v p142 ),
( p53 v p104 v !p109 ),
