Parsed passed CNF file /home/cannon/Documents/cannon/build/formulas/random_3sat/N100L420_86.cnf as 
{
( !p15 v p30 v !p41 ),
( p29 v p51 v !p80 ),
( p28 v !p53 v !p83 ),
( !p44 v p50 v !p91 ),
( !p2 v p14 v !p58 ),
( !p44 v p66 v p67 ),
( p1 v p8 v p79 ),
( !p54 v p73 v p75 ),
( p0 v !p8 v p47 ),
( p7 v !p56 v p69 ),
( p27 v p49 v !p52 ),
( p0 v p11 v !p60 ),
( !p17 v p37 v p92 ),
( p19 v !p56 v p57 ),
( p72 v !p91 v p92 ),
( p43 v !p44 v !p71 ),
( !p18 v !p29 v !p71 ),
( !p33 v p47 v !p61 ),
( !p60 v p91 v !p92 ),
( p15 v p31 v !p96 ),
( !p18 v p52 v p73 ),
( p51 v !p59 v p86 ),
( !p41 v !p80 v !p87 ),
( p8 v !p20 v p66 ),
( !p25 v !p59 v !p96 ),
( !p13 v !p27 v p75 ),
( !p52 v !p58 v p80 ),
( p26 v p71 v p81 ),
( !p66 v !p73 v p83 ),
( p2 v p62 v !p97 ),
( p20 v !p67 v p74 ),
( !p15 v !p35 v p95 ),
( !p6 v !p15 v !p99 ),
( p39 v !p57 v p86 ),
( !p38 v p77 v !p90 ),
( p11 v p41 v p95 ),
( !p54 v p69 v p71 ),
( !p47 v p48 v p85 ),
( !p31 v p56 v !p68 ),
( p20 v !p68 v !p88 ),
( p9 v p64 v p74 ),
( !p2 v p49 v p56 ),
( p5 v p27 v p84 ),
( !p28 v p31 v !p52 ),
( p2 v p17 v p95 ),
( !p1 v !p35 v p77 ),
( !p27 v p81 v p99 ),
( p22 v p46 v !p78 ),
( p20 v p35 v p78 ),
( p33 v p35 v p80 ),
( p11 v p66 v p67 ),
( p4 v p24 v p28 ),
( !p46 v p55 v !p76 ),
( !p65 v !p76 v p99 ),
( p61 v !p78 v !p84 ),
( !p7 v !p9 v p87 ),
( p35 v !p54 v p79 ),
( p72 v !p89 v !p96 ),
( p21 v !p81 v !p88 ),
( !p51 v p74 v p77 ),
( !p9 v !p20 v p71 ),
( p5 v p19 v !p89 ),
( p6 v !p51 v p88 ),
( p32 v p37 v !p49 ),
( !p23 v !p68 v p84 ),
( !p18 v !p20 v p69 ),
( p2 v p37 v p55 ),
( p14 v p74 v !p92 ),
( !p23 v p46 v p52 ),
( p7 v p68 v p88 ),
( !p17 v !p62 v p72 ),
( p41 v !p47 v p69 ),
( p19 v p66 v !p69 ),
( !p48 v p58 v p71 ),
( !p76 v !p90 v p94 ),
( p17 v p78 v !p92 ),
( !p15 v p27 v p61 ),
( p34 v p43 v p51 ),
( !p8 v p37 v p55 ),
( !p40 v !p55 v !p81 ),
( !p5 v !p41 v p64 ),
( p17 v p75 v p99 ),
( !p16 v p58 v !p97 ),
( !p15 v !p28 v !p46 ),
( p18 v p42 v !p49 ),
( !p10 v !p75 v p89 ),
( p57 v p61 v p93 ),
( !p29 v !p31 v !p92 ),
( !p4 v p9 v p96 ),
( !p31 v p49 v p98 ),
( !p2 v !p82 v !p85 ),
( !p6 v p81 v !p83 ),
( !p71 v p91 v !p96 ),
( !p10 v !p60 v !p62 ),
( !p31 v !p36 v p63 ),
( p49 v !p80 v !p96 ),
( p6 v p20 v !p98 ),
( !p1 v !p31 v !p40 ),
( p34 v !p36 v !p82 ),
( !p1 v p87 v !p91 ),
( !p24 v !p54 v p68 ),
( p14 v !p27 v !p38 ),
( p11 v p46 v p50 ),
( !p6 v p61 v !p67 ),
( !p0 v p49 v p71 ),
( p38 v p85 v p97 ),
( p37 v p47 v !p99 ),
( !p34 v p35 v p74 ),
( p21 v !p28 v !p62 ),
( !p26 v p41 v p47 ),
( !p36 v p82 v p83 ),
